Date,Target,US_Interest_Rate_10Y__diff1,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1
2023-08-18,0,-0.040000000000000036,-0.04,-0.0619999999999998,-0.0589999999999997,0.0,-0.0030000199999999
2023-08-21,1,0.08000000000000007,0.0700000000000002,0.0589999999999997,0.0659999999999998,0.01,-0.0069999699999999
2023-08-22,1,0.0,0.0499999999999998,0.0130000000000003,0.0070000000000001,-0.0499999999999999,0.0060000499999999
2023-08-23,0,-0.14999999999999947,-0.1100000000000003,-0.0660000000000002,-0.0310000000000001,-0.04,-0.03499985
2023-08-24,1,0.040000000000000036,0.0500000000000007,-0.0419999999999998,-0.012,-0.01,-0.0300002099999999
2023-08-25,0,0.019999999999999574,0.0299999999999993,0.0569999999999999,0.0300000000000002,-0.0099999999999999,0.02699995
2023-08-28,1,-0.04999999999999982,-0.0299999999999993,-0.0630000000000001,-0.0300000000000002,-0.02,-0.032999994
2023-08-29,1,-0.08000000000000007,-0.1300000000000007,-0.028,-0.0189999999999996,0.0499999999999999,-0.008999826
2023-08-30,1,0.0,0.0100000000000006,0.0060000000000002,-0.008,-0.01,0.0139996999999999
2023-08-31,0,-0.03000000000000025,-0.0300000000000002,-0.0289999999999999,-0.0210000000000003,0.0,-0.0079996599999999
2023-09-01,1,0.08999999999999986,0.0300000000000002,-0.0430000000000001,-0.0219999999999997,0.06,-0.020999905
2023-09-04,1,0.0,0.0,0.0779999999999998,0.0489999999999999,0.0,0.028999805
2023-09-05,0,0.08999999999999986,0.08,0.0300000000000002,0.0270000000000001,0.01,0.0029997799999999
2023-09-06,0,0.03000000000000025,0.08,0.0069999999999996,0.0,-0.0499999999999999,0.00699997
2023-09-07,0,-0.03000000000000025,-0.0700000000000002,0.076,0.0819999999999998,0.0399999999999999,-0.00599956
2023-09-08,0,-0.009999999999999787,0.0199999999999995,-0.0739999999999998,-0.052,-0.0299999999999999,-0.022000315
2023-09-11,1,0.03000000000000025,-0.04,0.0659999999999998,0.0700000000000002,0.07,-0.003999949
2023-09-12,0,-0.020000000000000462,0.0200000000000004,0.004,-0.0020000000000002,-0.04,0.0060000439999999
2023-09-13,0,-0.019999999999999574,-0.0200000000000004,-0.016,-0.0099999999999997,0.0,-0.0060000439999999
2023-09-14,1,0.040000000000000036,0.04,-0.032,-0.0170000000000003,0.0,-0.014999866
2023-09-15,1,0.040000000000000036,0.04,0.0110000000000001,0.0140000000000002,0.0,-0.0030000199999999
2023-09-18,0,-0.009999999999999787,0.0200000000000004,0.0540000000000002,0.0409999999999999,-0.0299999999999999,0.0130000099999999
2023-09-19,0,0.04999999999999982,0.0499999999999998,-0.0300000000000002,-0.004,0.0,-0.0260002599999999
2023-09-20,1,-0.020000000000000462,0.0300000000000002,0.0110000000000001,0.0030000000000001,-0.0499999999999999,0.008000134
2023-09-21,0,0.14000000000000057,0.0299999999999993,0.0679999999999996,0.04,0.1099999999999999,0.0280001159999999
2023-09-22,0,-0.04999999999999982,-0.0499999999999998,-0.0299999999999993,-0.0540000000000002,0.0,0.02399993
2023-09-25,0,0.10999999999999943,0.0300000000000002,0.0109999999999992,0.0,0.0799999999999999,0.01100016
2023-09-26,0,0.009999999999999787,0.0099999999999997,0.0420000000000007,0.0150000000000001,0.0,0.0269997099999999
2023-09-27,1,0.05000000000000071,0.0499999999999998,-0.024,-0.0070000000000001,0.0,-0.0169997199999999
2023-10-04,0,0.1200000000000001,-0.04,0.3209999999999997,0.2239999999999997,0.16,0.09699988
2023-10-05,0,-0.010000000000000675,-0.0299999999999993,-0.0289999999999999,-0.0269999999999992,0.0199999999999999,-0.0019998499999999
2023-10-06,1,0.0600000000000005,0.0499999999999998,-0.0819999999999998,-0.0660000000000007,0.01,-0.01600028
2023-10-10,0,-0.1200000000000001,-0.1299999999999999,-0.0209999999999999,-0.0179999999999997,0.0099999999999999,-0.0030000199999999
2023-10-11,1,-0.08000000000000007,-0.0099999999999997,-0.0769999999999999,-0.044,-0.0699999999999999,-0.03299975
2023-10-12,1,0.1200000000000001,0.0899999999999998,-0.0410000000000003,-0.0209999999999999,0.03,-0.0200002199999999
2023-10-13,0,-0.07000000000000028,-0.0200000000000004,0.0679999999999996,0.0249999999999999,-0.05,0.04300022
2023-10-16,0,0.08000000000000007,0.0700000000000002,0.0220000000000002,0.016,0.01,0.0059998099999999
2023-10-17,1,0.1200000000000001,0.1399999999999996,0.0330000000000003,0.0180000000000002,-0.0199999999999999,0.0150000999999999
2023-10-18,1,0.08000000000000007,0.0200000000000004,0.0629999999999997,0.0399999999999995,0.06,0.0229999999999999
2023-10-19,0,0.07000000000000028,-0.0200000000000004,0.0750000000000001,0.0390000000000005,0.09,0.03599978
2023-10-20,0,-0.05000000000000071,-0.08,-0.0350000000000001,-0.0369999999999999,0.03,0.0020003299999999
2023-10-23,0,-0.0699999999999994,-0.04,0.0469999999999997,0.0219999999999993,-0.03,0.0250000899999999
2023-10-24,1,-0.03000000000000025,0.0200000000000004,-0.1049999999999995,-0.0510000000000001,-0.05,-0.0540003699999999
2023-10-25,0,0.1200000000000001,0.0700000000000002,0.0119999999999995,0.0340000000000006,0.05,-0.02199984
2023-10-26,0,-0.08999999999999986,-0.0900000000000007,0.1110000000000006,0.0659999999999998,0.0,0.0450000699999999
2023-10-27,1,-0.020000000000000462,-0.0499999999999998,-0.1120000000000001,-0.0309999999999996,0.03,-0.0809998399999999
2023-10-30,1,0.040000000000000036,0.0300000000000002,0.032,0.016,0.01,0.01599931
2023-10-31,0,0.0,0.0300000000000002,0.0129999999999999,-0.0040000000000004,-0.03,0.0170001999999999
2023-11-01,1,-0.11000000000000032,-0.1400000000000005,-0.0369999999999999,-0.0140000000000002,0.03,-0.02299976
2023-11-02,1,-0.09999999999999964,0.0200000000000004,-0.1200000000000001,-0.0919999999999996,-0.12,-0.02799988
2023-11-03,1,-0.09999999999999964,-0.1600000000000001,-0.0629999999999997,-0.0300000000000002,0.06,-0.0329999899999999
2023-11-06,1,0.09999999999999964,0.0999999999999996,-0.0490000000000003,-0.072,0.0,0.0229999999999999
2023-11-07,0,-0.08999999999999986,-0.08,-0.0010000000000003,0.0100000000000002,-0.0099999999999999,-0.0110003999999999
2023-11-08,0,-0.08999999999999986,0.0100000000000006,-0.0329999999999994,-0.0190000000000001,-0.1,-0.01399994
2023-11-09,1,0.1299999999999999,0.1199999999999992,-0.0770000000000004,-0.0209999999999999,0.01,-0.0559997499999999
2023-11-10,0,-0.009999999999999787,0.0300000000000002,0.024,0.0150000000000001,-0.04,0.0090000599999999
2023-11-13,0,0.019999999999999574,0.0,0.036,0.0149999999999996,0.0199999999999999,0.0209999099999999
2023-11-14,1,-0.1899999999999995,-0.2400000000000002,-0.0249999999999999,-0.0199999999999995,0.05,-0.0050001099999999
2023-11-15,1,0.08999999999999986,0.1200000000000001,-0.165,-0.1129999999999999,-0.03,-0.05199981
2023-11-16,1,-0.08000000000000007,-0.0899999999999998,-0.016,-0.0430000000000001,0.0099999999999999,0.02699995
2023-11-17,0,-0.009999999999999787,0.0499999999999998,-0.0030000000000001,-0.02,-0.06,0.0169999599999999
2023-11-20,1,-0.020000000000000462,-0.0199999999999995,-0.0409999999999999,-0.0140000000000002,0.0,-0.0269999499999999
2023-11-21,1,-0.009999999999999787,-0.0200000000000004,-0.0289999999999999,-0.0229999999999996,0.01,-0.0060000399999999
2023-11-22,1,0.009999999999999787,0.0200000000000004,0.036,0.0219999999999997,-0.01,0.0140001749999999
2023-11-23,1,0.0,0.0,-0.0499999999999998,-0.0219999999999997,0.0,-0.0280003549999999
2023-11-24,0,0.04999999999999982,0.0499999999999998,0.0669999999999997,0.0329999999999999,0.0,0.0340001599999999
2023-11-27,0,-0.08000000000000007,-0.0700000000000002,-0.012,0.012,-0.0099999999999999,-0.0239999299999999
2023-11-28,1,-0.04999999999999982,-0.1099999999999994,-0.0409999999999999,-0.0409999999999999,0.06,0.0
2023-11-29,0,-0.07000000000000028,-0.0899999999999998,-0.0849999999999999,-0.0940000000000003,0.0199999999999999,0.0090000599999999
2023-11-30,1,0.10000000000000053,0.08,0.0579999999999998,0.0290000000000003,0.02,0.02899981
2023-12-01,0,-0.15000000000000036,-0.1700000000000008,0.0,0.004,0.02,-0.00399995
2023-12-04,1,0.0600000000000005,0.0900000000000007,-0.0729999999999999,-0.056,-0.03,-0.0169999599999999
2023-12-05,0,-0.10000000000000053,-0.0700000000000002,-0.0469999999999997,-0.0470000000000001,-0.03,0.0
2023-12-06,1,-0.05999999999999961,0.0,-0.0460000000000002,-0.0209999999999999,-0.06,-0.0250000999999999
2023-12-07,0,0.019999999999999574,-0.0200000000000004,0.0430000000000001,0.048,0.0399999999999999,-0.00499987
2023-12-08,1,0.09000000000000075,0.1400000000000005,-0.0420000000000002,-0.0500000000000002,-0.0499999999999999,0.007999894
2023-12-11,1,0.0,-0.0300000000000002,0.032,0.0190000000000001,0.03,0.0130000119999999
2023-12-12,1,-0.03000000000000025,0.0,-0.0389999999999997,-0.0339999999999998,-0.03,-0.0050001159999999
2023-12-13,0,-0.16000000000000014,-0.2400000000000002,-0.0020000000000002,0.0189999999999996,0.0799999999999999,-0.0209996699999999
2023-12-14,1,-0.1200000000000001,-0.0899999999999998,-0.193,-0.2069999999999998,-0.03,0.01399994
2023-12-15,1,-0.009999999999999787,0.04,0.0260000000000002,0.0230000000000001,-0.0499999999999999,0.0030000199999999
2023-12-18,1,0.040000000000000036,0.0200000000000004,-0.0220000000000002,-0.004,0.0199999999999999,-0.0180001249999999
2023-12-19,1,-0.020000000000000018,0.0,-0.008,0.0189999999999996,-0.0199999999999999,-0.02699995
2023-12-20,1,-0.07000000000000028,-0.0900000000000007,-0.048,-0.0639999999999996,0.0199999999999999,0.0159997949999999
2023-12-21,0,0.03000000000000025,0.0,0.0170000000000003,0.004,0.03,0.01300001
2023-12-22,0,0.009999999999999787,-0.0199999999999995,0.004,-0.0020000000000002,0.03,0.0060002799999999
2023-12-26,1,-0.009999999999999787,0.0099999999999997,-0.0300000000000002,-0.0129999999999999,-0.0199999999999999,-0.0170001979999999
2023-12-27,1,-0.10000000000000009,-0.0799999999999996,-0.0110000000000001,-0.0009999999999998,-0.0199999999999999,-0.009999992
2023-12-28,1,0.04999999999999982,0.0499999999999993,-0.0769999999999999,-0.0660000000000002,0.0,-0.010999916
2024-01-02,1,0.11000000000000032,0.0700000000000002,0.1230000000000002,0.0860000000000003,0.0399999999999999,0.0369999409999999
2024-01-03,0,-0.040000000000000036,-0.0199999999999995,0.032,0.0379999999999998,-0.0199999999999999,-0.0060000419999999
2024-01-04,0,0.08000000000000007,0.0699999999999994,-0.0500000000000002,-0.0510000000000001,0.01,0.001000167
2024-01-05,0,0.05999999999999961,0.0300000000000002,0.056,0.056,0.03,0.0
2024-01-08,0,-0.040000000000000036,-0.0599999999999996,0.0,0.0140000000000002,0.0199999999999999,-0.01399994
2024-01-09,0,0.009999999999999787,-0.0200000000000004,-0.0209999999999999,-0.0420000000000002,0.03,0.02099967
2024-01-10,0,0.020000000000000462,0.0099999999999997,0.0230000000000001,0.0140000000000002,0.01,0.0090000599999999
2024-01-11,0,-0.06000000000000005,-0.08,-0.0390000000000001,-0.0420000000000002,0.0199999999999999,0.00300002
2024-01-12,0,-0.020000000000000018,-0.0999999999999996,-0.0009999999999998,-0.0229999999999996,0.08,0.0220000799999999
2024-01-15,1,0.0,0.0,-0.0129999999999999,-0.0130000000000003,0.0,0.0
2024-01-16,0,0.11000000000000032,0.0999999999999996,0.0289999999999999,0.044,0.01,-0.0149998699999999
2024-01-17,0,0.02999999999999936,0.1000000000000005,0.0470000000000001,0.0420000000000002,-0.07,0.0049998799999999
2024-01-18,1,0.040000000000000036,0.0099999999999997,0.0109999999999996,0.008,0.03,0.00300002
2024-01-19,1,0.010000000000000675,0.0499999999999998,0.0420000000000002,0.0219999999999997,-0.04,0.01999998
2024-01-22,0,-0.040000000000000036,-0.04,-0.0500000000000002,-0.0289999999999999,0.0,-0.0210001499999999
2024-01-23,1,0.02999999999999936,0.0200000000000004,0.0,0.008,0.0099999999999999,-0.007999894
2024-01-24,0,0.040000000000000036,0.0300000000000002,0.028,0.0139999999999997,0.01,0.014000174
2024-01-25,1,-0.040000000000000036,-0.0700000000000002,0.0190000000000001,0.0130000000000003,0.03,0.0059998099999999
2024-01-26,1,0.010000000000000675,0.0300000000000002,-0.0329999999999999,-0.0500000000000002,-0.02,0.01699996
2024-01-29,1,-0.07000000000000028,-0.0500000000000007,0.0499999999999998,0.0409999999999999,-0.02,0.0090003
2024-01-30,0,-0.020000000000000462,0.04,-0.0859999999999998,-0.036,-0.06,-0.05000019
2024-01-31,0,-0.0699999999999994,-0.0899999999999998,-0.0049999999999998,-0.0069999999999996,0.02,0.0020000899999999
2024-02-01,1,-0.1200000000000001,-0.0899999999999998,-0.0060000000000002,0.0059999999999997,-0.03,-0.0120000799999999
2024-02-02,1,0.16000000000000014,0.1799999999999997,-0.052,-0.0189999999999996,-0.02,-0.032999996
2024-02-05,0,0.13999999999999968,0.1299999999999999,0.0870000000000001,0.0639999999999996,0.0099999999999999,0.023000002
2024-02-06,0,-0.08000000000000007,-0.1299999999999999,0.008,-0.02,0.05,0.027999878
2024-02-07,1,0.0,0.0200000000000004,-0.004,-0.0059999999999997,-0.02,0.0020000959999999
2024-02-08,1,0.0600000000000005,0.0599999999999996,0.0219999999999997,0.0190000000000001,0.0,0.00300002
2024-02-13,1,0.15999999999999925,0.2200000000000006,0.0529999999999999,0.048,-0.06,0.00500011
2024-02-14,0,-0.040000000000000036,-0.0600000000000005,0.0489999999999999,0.0719999999999996,0.02,-0.023
2024-02-15,0,-0.02999999999999936,-0.0199999999999995,-0.0249999999999999,-0.02,-0.0099999999999999,-0.0050001099999999
2024-02-16,1,0.05999999999999961,0.0699999999999994,0.0050000000000003,0.0,-0.01,0.0050001099999999
2024-02-19,1,0.0,0.0,-0.0150000000000001,-0.008,0.0,-0.0070002099999999
2024-02-20,0,-0.03000000000000025,-0.0499999999999998,0.0219999999999997,0.008,0.02,0.01400018
2024-02-21,0,0.05000000000000071,0.0499999999999998,-0.0149999999999996,-0.0029999999999996,0.0,-0.0120000799999999
2024-02-22,1,0.009999999999999787,0.0600000000000005,-0.0500000000000002,-0.06,-0.05,0.00999999
2024-02-23,1,-0.07000000000000028,-0.04,0.044,0.032,-0.03,0.0119998399999999
2024-02-26,0,0.020000000000000462,0.0300000000000002,-0.0659999999999998,-0.0340000000000002,-0.01,-0.031999824
2024-02-27,0,0.02999999999999936,0.0199999999999995,0.028,0.024,0.01,0.0039999489999999
2024-02-28,1,-0.040000000000000036,-0.0599999999999996,0.012,-0.0049999999999998,0.0199999999999999,0.01699996
2024-02-29,0,-0.019999999999999574,-0.0100000000000006,0.0329999999999999,0.0259999999999998,-0.0099999999999999,0.0069999689999999
2024-03-04,1,-0.03000000000000025,-0.04,-0.0409999999999999,-0.0249999999999999,0.0099999999999999,-0.0159997939999999
2024-03-05,0,-0.08999999999999986,-0.0699999999999994,-0.0250000000000003,-0.0109999999999996,-0.0199999999999999,-0.014000177
2024-03-06,0,-0.019999999999999574,0.0,-0.028,-0.024,-0.0199999999999999,-0.003999949
2024-03-07,1,-0.020000000000000462,-0.04,0.0180000000000002,-0.004,0.0199999999999999,0.021999836
2024-03-08,1,0.0,-0.0300000000000002,-0.0649999999999999,-0.0500000000000002,0.03,-0.01499963
2024-03-11,0,0.009999999999999787,0.0099999999999997,0.008,0.004,0.0,0.0039997099999999
2024-03-12,1,0.0600000000000005,0.0700000000000002,-0.0070000000000001,-0.0019999999999997,-0.01,-0.0049998739999999
2024-03-13,1,0.03000000000000025,0.04,-0.004,-0.0220000000000002,-0.0099999999999999,0.018000124
2024-03-14,1,0.09999999999999964,0.0899999999999998,0.0230000000000001,0.0220000000000002,0.0099999999999999,0.0009999299999999
2024-03-15,0,0.019999999999999574,0.0499999999999998,0.056,0.0349999999999997,-0.03,0.0209999099999999
2024-03-18,1,0.03000000000000025,0.0099999999999997,0.0249999999999999,0.04,0.02,-0.0150001099999999
2024-03-19,0,-0.040000000000000036,-0.0499999999999998,0.0369999999999999,0.0350000000000001,0.0099999999999999,0.0020001
2024-03-20,1,-0.03000000000000025,-0.0599999999999996,-0.0209999999999999,-0.012,0.03,-0.0090000699999999
2024-03-21,1,0.0,0.0099999999999997,-0.04,-0.0649999999999999,-0.0099999999999999,0.0250000999999999
2024-03-22,0,-0.04999999999999982,-0.0599999999999996,-0.0489999999999999,-0.0220000000000002,0.0099999999999999,-0.0269999499999999
2024-03-25,0,0.03000000000000025,0.0299999999999993,0.008,0.0060000000000002,0.0,0.0019998499999999
2024-03-26,1,-0.009999999999999787,-0.0099999999999997,0.0269999999999996,0.0110000000000001,0.0,0.0160000359999999
2024-03-27,0,-0.040000000000000036,-0.0199999999999995,-0.0239999999999995,-0.0130000000000003,-0.0199999999999999,-0.0110001559999999
2024-03-28,0,0.0,0.04,0.0039999999999995,0.0050000000000003,-0.04,-0.0009996899999999
2024-03-29,1,0.0,0.0,0.036,0.0289999999999999,0.0,0.0069999699999999
2024-04-01,1,0.1299999999999999,0.1099999999999994,-0.032,-0.0310000000000001,0.02,-0.0009999299999999
2024-04-02,1,0.03000000000000025,0.0,0.044,0.0420000000000002,0.03,0.0019998599999999
2024-04-03,0,0.0,-0.0299999999999993,0.0270000000000001,0.008,0.03,0.01899981
2024-04-04,1,-0.05000000000000071,-0.0200000000000004,0.0049999999999998,-0.0030000000000001,-0.03,0.00800014
2024-04-05,0,0.08000000000000007,0.08,-0.024,-0.0089999999999998,0.0,-0.0149998699999999
2024-04-08,1,0.03000000000000025,0.0599999999999996,0.0550000000000001,0.0539999999999998,-0.03,0.0009999299999999
2024-04-09,0,-0.05999999999999961,-0.08,0.0150000000000001,0.008,0.0199999999999999,0.0069999699999999
2024-04-11,1,0.1999999999999993,0.25,0.0819999999999998,0.0750000000000001,-0.0499999999999999,0.00699997
2024-04-12,0,-0.05999999999999961,-0.0699999999999994,-0.0470000000000001,-0.0630000000000001,0.0099999999999999,0.0160000299999999
2024-04-15,0,0.1299999999999999,0.08,0.0230000000000001,0.0369999999999999,0.05,-0.0139999399999999
2024-04-16,0,0.040000000000000036,0.0499999999999998,0.0569999999999999,0.0289999999999999,-0.01,0.02799988
2024-04-17,0,-0.08000000000000007,-0.0600000000000005,0.0140000000000002,0.0060000000000002,-0.0199999999999999,0.0080001299999999
2024-04-18,1,0.04999999999999982,0.0600000000000005,-0.0700000000000002,-0.048,-0.01,-0.02200007
2024-04-19,0,-0.019999999999999574,-0.0200000000000004,0.0210000000000003,0.0409999999999999,0.0,-0.0199999799999999
2024-04-22,1,0.0,0.0,0.0669999999999997,0.044,0.0,0.023
2024-04-23,0,-0.009999999999999787,-0.0499999999999998,-0.0249999999999999,-0.0230000000000001,0.04,-0.00200009
2024-04-24,1,0.040000000000000036,0.0200000000000004,0.02,0.02,0.0199999999999999,0.0
2024-04-25,0,0.04999999999999982,0.0699999999999994,0.0619999999999998,0.0340000000000002,-0.0199999999999999,0.0280001099999999
