Date,Target,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal
2024-07-18,0,-0.006683562,0.006996022,27.61713518,55.65551562,28.71770624,32.45012509
2024-07-19,0,-0.010281626,0.007133117,29.43071638,48.27785738,22.88023641,30.53614735
2024-07-22,0,-0.011495044,0.007434373,30.43287877,46.7319486,15.49726267,27.52837041
2024-07-23,1,0.003893258,0.007444991,31.03430176,46.25210078,10.39621991,24.10194031
2024-07-24,0,-0.005631708,0.007389069,30.94360352,36.63265346,5.038345759,20.2892214
2024-07-25,0,-0.017574743,0.008301997,31.50287737,20.68089133,-3.050686761,15.62123977
2024-07-26,1,0.00780888,0.008440158,32.52359445,27.13966311,-7.658325496,10.96532672
2024-07-29,1,0.012235007,0.008934102,34.21787807,32.98479886,-8.498279329,7.072605507
2024-07-30,0,-0.009935212,0.009010169,35.64787946,30.09328424,-11.240492,3.409986006
2024-07-31,1,0.011799269,0.009369295,36.2643171,31.99965327,-10.66825985,0.594336834
2024-08-01,1,0.002519657,0.00900969,34.61788504,37.11502113,-9.540748156,-1.432680164
2024-08-02,0,-0.037221903,0.011571753,40.8543178,27.21467985,-16.64471117,-4.475086365
2024-08-05,0,-0.091761016,0.022882845,60.43218122,16.56324294,-40.73852306,-11.7277737
2024-08-06,1,0.03247857,0.024503888,68.28717913,26.81767777,-52.7215666,-19.92653228
2024-08-07,1,0.018175323,0.02508194,71.12574986,32.22539359,-57.81891826,-27.50500948
2024-08-08,0,-0.004557906,0.024878791,71.4443185,33.01458695,-62.08539723,-34.42108703
2024-08-09,1,0.012322397,0.025171234,71.69574847,37.53878448,-62.19178326,-39.97522627
2024-08-12,1,0.011473783,0.025404753,71.76862444,39.19123247,-59.18359449,-43.81689992
2024-08-13,1,0.001221402,0.025397541,71.69290597,40.32656276,-55.89702776,-46.23292549
2024-08-14,1,0.008735338,0.025550122,70.07577079,45.16554032,-50.85032132,-47.15640465
2024-08-16,1,0.019743302,0.026061786,72.03006417,47.57766391,-42.11047799,-46.14721932
2024-08-19,0,-0.008515174,0.026036303,71.35862514,43.53285217,-36.60750823,-44.2392771
2024-08-20,1,0.008292662,0.02604104,71.2857666,47.03057308,-30.10237882,-41.41189745
2024-08-21,1,0.001667359,0.026022764,70.09289551,44.82285432,-24.30374604,-37.99026716
2024-08-22,1,0.002418297,0.026015083,69.92215402,44.78587354,-18.96197939,-34.18460961
2024-08-23,0,-0.002210976,0.025723031,63.6378697,52.21415919,-15.03777913,-30.35524351
2024-08-26,0,-0.001363014,0.025655048,45.0985805,87.18110809,-12.08544836,-26.70128448
2024-08-27,0,-0.003252124,0.025479615,36.60144043,80.59998033,-10.33344698,-23.42771698
2024-08-28,1,0.000215679,0.025401598,32.30929129,76.70222762,-8.796762209,-20.50152603
2024-08-29,0,-0.010295114,0.025300896,31.48428781,71.69760376,-9.690283596,-18.33927754
2024-08-30,1,0.004508516,0.025323475,29.90427944,69.20741596,-9.320244925,-16.53547102
2024-09-02,1,0.002498434,0.023926218,29.49283273,65.64529001,-8.390444431,-14.9064657
2024-09-03,0,-0.006124692,0.010543606,29.66141183,60.09831942,-8.872228954,-13.69961835
2024-09-04,0,-0.03196572,0.011320524,33.54354422,38.39200469,-15.83586764,-14.12686821
2024-09-05,0,-0.002055757,0.010600042,33.54640416,23.18128715,-21.53404011,-15.60830259
2024-09-06,0,-0.012195976,0.010911155,34.40853446,22.35865149,-28.24350007,-18.13534209
2024-09-09,0,-0.003287307,0.01051609,35.92925153,13.70497357,-33.84444088,-21.27716185
2024-09-10,0,-0.004941347,0.010122499,36.07069615,11.26518162,-38.84410174,-24.79054982
2024-09-11,0,-0.003994531,0.010106509,36.9085519,8.286842817,-43.12103944,-28.45664775
2024-09-12,1,0.023094303,0.01135064,39.43854632,27.31411878,-41.29629451,-31.0245771
2024-09-13,1,0.001289878,0.010237985,38.83285086,28.51230546,-39.13120872,-32.64590342
2024-09-19,1,0.002090737,0.010174184,40.99926758,30.76514047,-36.55899432,-33.4285216
2024-09-20,1,0.004858786,0.010023099,42.05855887,33.58965754,-33.12435941,-33.36768916
2024-09-23,1,0.003325994,0.010061413,40.25927734,39.04140602,-29.36669836,-32.567491
2024-09-24,1,0.011338173,0.010451603,40.9478411,42.71602713,-23.72116732,-30.79822627
2024-09-25,0,-0.013527315,0.010797095,43.68856376,36.82227708,-21.84843361,-29.00826773
2024-09-26,1,0.028571256,0.012780967,46.85212054,50.91275129,-14.12935809,-26.03248581
2024-09-27,0,-0.008189711,0.01288435,42.93141392,60.84114803,-9.658867766,-22.7577622
2024-09-30,0,-0.021556994,0.013693805,44.37711007,52.40558255,-10.55419529,-20.31704882
2024-10-02,0,-0.012252461,0.013764316,43.67569406,52.35453808,-13.65459551,-18.98455816
2024-10-04,1,0.003125863,0.013733737,42.03569685,54.57253538,-15.28830244,-18.24530701
2024-10-07,1,0.015702723,0.014268097,44.04425921,60.9357373,-13.14972233,-17.22619008
2024-10-08,0,-0.00615586,0.01426865,43.74640765,60.03569754,-12.60227302,-16.30140667
2024-10-10,1,0.001848383,0.012318368,40.92712402,53.87166025,-11.64685369,-15.37049607
2024-10-11,0,-0.000866039,0.012308986,41.37711007,53.08447563,-10.94506529,-14.48540991
2024-10-14,1,0.010107027,0.012115207,40.16570173,55.74951223,-8.166103391,-13.22154861
2024-10-15,1,0.003865485,0.012071039,38.81570871,55.45898982,-5.085315713,-11.59430203
2024-10-16,0,-0.008806571,0.012216182,40.03140695,51.0942357,-4.455565715,-10.16655477
2024-10-17,0,-0.000406179,0.012154441,38.9828404,46.82950112,-3.995959242,-8.932435662
2024-10-18,0,-0.005950286,0.011181638,36.36284528,49.62469176,-4.825200941,-8.110988718
2024-10-21,1,0.004270216,0.011213646,32.76569475,37.60732414,-4.534445286,-7.395680032
2024-10-22,0,-0.013223718,0.011619829,33.39355469,35.94578459,-6.984768914,-7.313497808
2024-10-23,1,0.011187109,0.011848631,30.89214216,51.25125318,-6.517917841,-7.154381815
2024-10-24,0,-0.00717677,0.011931531,29.72427804,54.01647415,-7.56084304,-7.23567406
2024-10-25,1,0.00086749,0.011614662,30.02784947,52.88537065,-8.113097543,-7.411158756
2024-10-28,1,0.011224751,0.01151986,28.54356166,50.45868653,-6.127171786,-7.154361362
2024-10-29,1,0.002053493,0.00943281,28.06856864,55.506992,-4.073036312,-6.538096352
2024-10-30,0,-0.009214147,0.009476491,28.90215193,48.84284955,-4.332582958,-6.096993673
2024-10-31,0,-0.01461796,0.008788948,29.89714704,42.37903215,-7.489189294,-6.375432797
2024-11-01,0,-0.005409356,0.008442778,29.24213518,34.12078947,-10.97700765,-7.295747768
2024-11-04,1,0.018167276,0.009388372,31.15354701,42.36473268,-9.866369033,-7.809872021
2024-11-05,0,-0.004680783,0.008719215,30.59713309,44.02736173,-9.848224774,-8.217542572
2024-11-06,0,-0.005201902,0.008690046,32.70570592,42.17504639,-10.78832128,-8.731698314
2024-11-07,1,0.000436756,0.008674849,33.34641811,44.75430162,-11.3125857,-9.247875791
2024-11-08,0,-0.001357835,0.008676135,34.40642439,41.91270802,-11.8720211,-9.772704852
2024-11-11,0,-0.011581159,0.008610308,34.12285505,42.65833153,-14.52750935,-10.72366575
2024-11-12,0,-0.019580838,0.009364632,34.87569754,29.54025019,-20.35846336,-12.65062527
2024-11-13,0,-0.026734109,0.010715321,38.11427525,25.37915368,-29.91914206,-16.10432863
2024-11-14,1,0.000736167,0.010737646,37.84498814,25.27592433,-36.92674678,-20.26881226
2024-11-15,0,-0.000827178,0.010744485,38.76855469,17.97398111,-42.15576191,-24.64620219
2024-11-18,1,0.021372368,0.012004829,41.71212333,28.88374653,-41.60726392,-28.03841454
2024-11-19,1,0.001165704,0.011768406,40.5206822,31.59733822,-40.47363793,-30.52545921
2024-11-20,1,0.004174244,0.011456453,38.8013916,37.84156783,-38.29938107,-32.08024359
2024-11-21,0,-0.000669024,0.011403221,38.79352679,39.41560556,-36.2918774,-32.92257035
2024-11-22,1,0.008274092,0.011618921,37.6499721,33.48518022,-32.66135312,-32.8703269
2024-11-25,1,0.013146678,0.011738027,38.80782645,42.57905698,-26.80425247,-31.65711202
2024-11-26,0,-0.005531492,0.011739115,36.90926688,42.48861448,-23.0251065,-29.93071091
2024-11-27,0,-0.006887784,0.011674139,36.09997559,39.85369755,-21.18190366,-28.18094946
2024-11-28,1,0.000642951,0.011283073,34.54711914,40.63474611,-19.3679875,-26.41835707
2024-11-29,0,-0.019659629,0.012002063,36.06283133,38.19394873,-21.61579771,-25.4578452
2024-12-02,0,-0.000582411,0.011061519,34.91498675,44.85812322,-23.24463731,-25.01520362
2024-12-03,1,0.018415852,0.012005607,33.44283622,66.38896279,-20.61668592,-24.13550008
2024-12-04,0,-0.014544724,0.012333996,35.38141741,57.84767714,-21.20258152,-23.54891637
2024-12-05,0,-0.009030057,0.012417753,34.9564209,54.06010892,-23.18693546,-23.47652019
2024-12-06,0,-0.005622256,0.012434561,34.83928571,42.40239107,-25.5694847,-23.89511309
2024-12-09,0,-0.028226348,0.013568038,38.67785645,33.32438939,-32.53574811,-25.62324009
2024-12-10,1,0.023967231,0.014324501,41.61500767,41.53867752,-33.05511897,-27.10961587
2024-12-11,1,0.010151587,0.013211639,42.30146136,45.28055974,-31.11736597,-27.91116589
2024-12-12,1,0.016086878,0.013662854,43.3614502,47.73922005,-26.08478891,-27.54589049
2024-12-13,1,0.004959176,0.013676901,42.61574009,45.04101698,-20.86024911,-26.20876222
2024-12-16,0,-0.002203299,0.012873651,43.33431571,46.01253174,-16.96717299,-24.36044437
2024-12-17,0,-0.013005174,0.013214819,43.75716727,44.33862573,-16.28914711,-22.74618492
2024-12-18,1,0.011179445,0.01343092,44.98573521,47.67077857,-13.36900423,-20.87074878
2024-12-19,0,-0.019714644,0.014140511,45.20929827,47.69932372,-14.79773555,-19.65614614
2024-12-20,0,-0.013132216,0.014218751,46.01142229,44.58315247,-18.2836358,-19.38164407
2024-12-23,1,0.015625105,0.014367541,45.77071708,43.64176447,-17.7862142,-19.0625581
2024-12-24,0,-0.000610335,0.014343394,43.11286272,47.21932772,-17.31266415,-18.71257931
2024-12-26,0,-0.004455726,0.014306552,41.97215053,48.51786582,-17.60988868,-18.49204118
2024-12-27,0,-0.01030114,0.014429528,40.53142439,47.22940541,-19.62839141,-18.71931123
2024-12-30,0,-0.002198062,0.013822508,38.48357282,55.40701095,-21.40735297,-19.25691958
2025-01-02,0,-0.000229262,0.013823513,36.03142439,46.88219142,-22.60104637,-19.92574493
2025-01-03,1,0.017757634,0.013775192,37.72926549,49.90820322,-19.85011202,-19.91061835
2025-01-06,1,0.01895175,0.014096945,37.85356794,50.99229573,-13.74166025,-18.67682673
2025-01-07,1,0.001389434,0.013917701,38.07786342,49.63085623,-8.523208342,-16.64610305
2025-01-08,1,0.011549733,0.014015798,39.02999442,54.67503191,-2.02814925,-13.72251229
2025-01-09,1,0.000337046,0.012113001,38.0392892,60.43808903,3.151479656,-10.3477139
2025-01-10,0,-0.002429641,0.011142387,37.59357561,55.39978874,6.685484172,-6.941074289
2025-01-13,0,-0.010476895,0.011300324,35.53716169,60.00524701,7.28648168,-4.095563095
2025-01-14,1,0.00314414,0.01074505,33.82859584,69.10313991,8.299712487,-1.616507978
2025-01-15,0,-0.000236211,0.010689314,33.00287737,63.2495564,8.951917606,0.497177139
2025-01-16,1,0.012212771,0.011010798,34.20071847,68.42666093,11.80829032,2.759399775
2025-01-17,0,-0.001560052,0.010544862,33.76785714,70.49074452,13.59732444,4.926984709
2025-01-20,0,-0.001387898,0.010299263,32.27500698,77.75431873,14.56483181,6.854554129
2025-01-21,0,-0.000801901,0.009126565,32.35928781,78.99431746,14.99572825,8.482788953
2025-01-22,1,0.011462914,0.008674701,33.10144043,81.79916055,17.4782195,10.28187506
2025-01-23,0,-0.012472164,0.008777782,31.37573242,66.60802605,16.70559928,11.56661991
2025-01-24,1,0.008435852,0.008896542,29.95858329,62.28076729,17.60984054,12.77526403
2025-01-31,0,-0.007688711,0.009046866,30.51642718,55.95852417,16.56764367,13.53373996
2025-02-03,0,-0.025515801,0.010618724,32.96214076,36.39051086,10.50314406,12.92762078
2025-02-04,1,0.011240805,0.010828024,35.41571917,42.64657295,7.844938244,11.91108427
2025-02-05,1,0.011052126,0.011015324,35.70643834,48.89612158,7.873017545,11.10347093
2025-02-06,1,0.010891852,0.010605916,35.38000488,57.96777768,9.997431194,10.88226298
2025-02-07,0,-0.005863249,0.009937135,35.12785993,54.04460446,10.36490083,10.77879055
2025-02-10,0,-0.000257735,0.009937634,34.90572684,54.03389847,10.4828418,10.7196008
2025-02-11,1,0.007027264,0.009724091,34.26072475,51.99118915,11.87413302,10.95050724
2025-02-12,1,0.003671731,0.009752302,34.70359584,54.20045809,13.57391701,11.4751892
2025-02-13,1,0.013555552,0.01014477,35.768607,59.65253142,17.52544336,12.68524003
2025-02-14,1,0.003045921,0.009760374,34.14289202,60.96988627,21.05026252,14.35824453
2025-02-17,1,0.00744788,0.009834139,33.2293178,59.80316757,25.11715901,16.51002742
2025-02-18,1,0.006259107,0.009856224,32.64003209,68.07260003,29.32471378,19.07296469
2025-02-19,1,0.016877402,0.010148085,34.53644671,70.3271047,35.85365285,22.42910233
2025-02-20,0,-0.006557041,0.010320382,33.4621582,70.7476817,39.16751247,25.77678436
2025-02-21,1,0.000195914,0.010294852,29.02216448,87.64026108,41.35897085,28.89322165
2025-02-24,0,-0.003513333,0.010359664,27.11502511,82.96920885,41.86191539,31.4869604
2025-02-25,0,-0.005679026,0.010284874,26.7671596,75.69645608,40.58391719,33.30635176
2025-02-26,1,0.004097623,0.009744156,26.79717146,73.84370763,39.98168412,34.64141823
2025-02-27,0,-0.00734971,0.009871096,27.65433175,72.35234695,37.51141834,35.21541825
2025-02-28,0,-0.034524508,0.012641916,32.1086077,51.84674214,28.05122476,33.78257956
2025-03-04,0,-0.001525222,0.011108069,32.63003976,48.29865977,20.01179132,31.02842191
2025-03-05,1,0.011484174,0.011119423,33.46646554,51.53346879,15.81517463,27.98577245
2025-03-06,1,0.007023407,0.010973123,32.7643171,48.83488976,13.78529011,25.14567599
2025-03-07,0,-0.004934181,0.010815692,33.97431292,45.48963503,11.02632291,22.32180537
2025-03-10,1,0.002691894,0.010718519,34.54717146,43.17290196,9.290300871,19.71550447
2025-03-11,0,-0.012838806,0.011153596,37.48716518,35.59130219,5.208587136,16.814121
2025-03-12,1,0.014560864,0.011513347,36.64430455,33.99430543,4.920420623,14.43538093
2025-03-13,0,-0.000458458,0.011494254,37.57716588,35.93069414,4.544430893,12.45719092
2025-03-14,0,-0.002832603,0.011091105,37.57001604,34.92274633,3.617340056,10.68922075
2025-03-17,1,0.017125937,0.011744069,38.75784738,44.72188146,6.38604664,9.828585926
2025-03-18,1,0.000631873,0.011626404,39.00786482,47.14399919,8.614121357,9.585693012
2025-03-19,1,0.006212633,0.0116251,39.19285366,48.04992009,11.56028911,9.980612232
2025-03-20,1,0.003220827,0.010966117,38.58426339,52.48488298,14.4132647,10.86714272
2025-03-21,1,0.002283911,0.010893351,34.12212263,74.42130868,16.96525675,12.08676553
2025-03-24,0,-0.004193142,0.010928972,32.97713797,72.12296195,17.88908006,13.24722844
2025-03-25,0,-0.006196811,0.010985201,33.64426967,63.09846161,17.1119143,14.02016561
2025-03-26,1,0.010696383,0.011191893,34.20282854,64.71693332,18.55199543,14.92653157
2025-03-27,0,-0.014012573,0.011590485,34.62140765,58.58329063,16.53402744,15.24803075
2025-03-28,0,-0.019039756,0.012223766,36.62997001,47.90831842,10.84218949,14.3668625
2025-03-31,0,-0.030507759,0.011668344,37.63282994,41.71165374,0.127943438,11.51907868
2025-04-01,1,0.016100176,0.012278635,38.16141183,42.22876858,-5.055463194,8.204170309
2025-04-02,0,-0.006178262,0.012030558,37.6806815,40.536686,-10.29776791,4.503782665
2025-04-03,0,-0.007675521,0.011961318,41.3185512,39.23508561,-15.81607874,0.439810384
2025-04-04,0,-0.008594364,0.012040066,43.05855887,29.06465677,-21.65685362,-3.979522416
2025-04-07,0,-0.057266731,0.017187696,50.68425642,20.5565883,-36.93247999,-10.57011393
2025-04-08,1,0.002586648,0.017161053,52.29997907,18.83236991,-47.99865239,-18.05582162
2025-04-09,0,-0.017515851,0.016813083,54.49714007,15.95408026,-59.35490202,-26.3156377
2025-04-10,1,0.063903474,0.022931645,63.30571638,34.75563743,-55.5015289,-32.15281594
2025-04-11,0,-0.005059726,0.022938432,65.5464216,34.68727871,-52.83440279,-36.28913331
2025-04-14,1,0.009479216,0.022652991,64.90000698,37.84504869,-48.29435976,-38.6901786
2025-04-15,1,0.008724447,0.022794171,64.42360142,37.21418725,-42.4702862,-39.44620012
2025-04-16,0,-0.012175158,0.022788648,64.00645229,37.60745705,-39.81483913,-39.51992792
2025-04-17,1,0.009345627,0.022925465,61.71718052,42.91767581,-35.44746947,-38.70543623
2025-04-18,1,0.005252518,0.022972842,57.49933733,50.20742137,-30.58394579,-37.08113814
2025-04-21,1,0.002011329,0.022999412,55.36505999,46.82437596,-26.02609738,-34.87012999
2025-04-22,0,-0.000715581,0.022989538,54.37437221,48.09836538,-22.30053646,-32.35621128
2025-04-23,1,0.015530485,0.023160713,52.34936523,53.70011432,-16.02276994,-29.08952302
2025-04-24,0,-0.001279735,0.022995948,49.11437988,55.6116632,-11.17935849,-25.50749011
2025-04-25,1,0.009458236,0.022743482,41.4422433,77.6903058,-5.345128398,-21.47501777
2025-04-28,1,0.001004898,0.021598135,38.84294782,77.49198655,-0.509016064,-17.28181743
2025-04-29,1,0.006475935,0.021358006,37.15007673,87.08170159,4.606772429,-12.90409946
2025-04-30,0,-0.003439973,0.021319217,28.22222028,74.9184943,7.859592775,-8.75136101
2025-05-02,1,0.001243035,0.021221196,26.48364258,79.59665047,10.57220049,-4.886648709
2025-05-07,1,0.005458186,0.021103492,25.75793457,78.68723924,13.69458965,-1.170401037
2025-05-08,1,0.002204396,0.01581884,25.07434082,76.90732372,16.43794221,2.351267612
2025-05-09,0,-0.000857114,0.01586659,23.90935407,90.09893823,18.22367234,5.525748557
2025-05-12,1,0.011596032,0.015009056,24.21078055,90.5137826,21.81302487,8.783203819
2025-05-13,1,0.000417905,0.00652444,24.18146624,89.79381828,24.46355328,11.91927371
2025-05-14,1,0.012250185,0.006514481,25.46575056,91.29807839,28.82607522,15.30063401
2025-05-15,0,-0.007301521,0.006856746,25.98716518,83.40618174,30.38308469,18.31712415
2025-05-16,1,0.00209976,0.006737869,24.18715123,80.11067123,31.69626287,20.99295189
2025-05-19,0,-0.008967133,0.006388504,24.90358189,71.5149827,30.49322435,22.89300638
2025-05-20,0,-0.000622403,0.006262315,24.46142578,66.70684242,29.07395103,24.12919531
2025-05-21,1,0.009098322,0.006405744,25.52498954,70.47836395,29.52764006,25.20888426
2025-05-22,0,-0.012228023,0.007233847,26.11999512,56.96946043,27.00105759,25.56731893
2025-05-23,0,-0.000609297,0.007231731,25.28140695,59.07695229,24.5878104,25.37141722
2025-05-26,1,0.019979626,0.007719361,27.12711007,67.29769066,26.58974939,25.61508365
2025-05-27,0,-0.002718839,0.007761071,26.84566825,63.33809826,27.28244494,25.94855591
2025-05-28,1,0.012409293,0.007931955,29.57067871,67.10819441,30.14113321,26.78707137
2025-05-29,1,0.018732493,0.008721997,31.86424037,72.88281288,36.06504908,28.64266691
2025-05-30,0,-0.008478699,0.009066118,31.91493443,64.75274936,38.46293366,30.60672026
2025-06-02,1,0.000481799,0.008972507,33.03424944,64.77693146,40.00700172,32.48677655
2025-06-04,1,0.026280347,0.010391565,35.49639021,68.81917179,46.49405014,35.28823127
2025-06-05,1,0.014763217,0.010666771,37.96210589,75.90122684,54.33405304,39.09739562
2025-06-09,1,0.015427744,0.010928394,40.84354074,78.16745439,63.34494696,43.94690589
2025-06-10,1,0.00561494,0.01083855,41.02709961,83.64210714,70.96562567,49.35064985
2025-06-11,1,0.012178939,0.010856825,41.84852818,85.28624673,78.93469263,55.2674584
2025-06-12,1,0.004458505,0.010795867,41.53853934,84.90979243,85.31496149,61.27695902
2025-06-13,0,-0.008740018,0.011134651,42.81138393,86.23901974,87.31449582,66.48446638
2025-06-16,1,0.017818414,0.011139102,46.1192627,88.06934233,92.03736823,71.59504675
2025-06-17,1,0.001234581,0.011156096,47.58499581,86.67693531,94.97914678,76.27186676
2025-06-18,1,0.007392158,0.010601912,49.51000977,88.79394243,97.94777784,80.60704897
2025-06-19,1,0.001865585,0.010526744,48.53287179,88.03514274,99.60015334,84.40566985
2025-06-20,1,0.014701326,0.010666217,48.47572545,87.84302755,103.2776615,88.18006819
2025-06-23,0,-0.002441929,0.009935816,49.88359724,91.42692225,104.3940172,91.42285799
2025-06-24,1,0.029151564,0.010841903,53.87215751,93.02893676,111.1922495,95.37673629
2025-06-25,1,0.001484285,0.010643569,51.88429478,91.86539155,115.6191096,99.42521096
2025-06-26,0,-0.009273118,0.011085324,53.04214914,84.2566325,115.4811943,102.6364076
2025-06-27,0,-0.00769953,0.011543255,52.79143415,77.02441867,112.1728902,104.5437041
2025-06-30,1,0.00514392,0.011195372,52.36715262,77.00454527,109.5597992,105.5469231
2025-07-01,1,0.005826646,0.010661303,54.18931362,75.88081338,107.6958659,105.9767117
2025-07-02,0,-0.004733352,0.010884974,56.39432199,71.87280627,103.8443538,105.5502401
2025-07-03,1,0.013312348,0.009996045,55.38718959,79.93732103,102.9307802,105.0263481
2025-07-04,0,-0.020092885,0.01131611,56.10076032,64.15532152,96.09694663,103.2404678
2025-07-07,1,0.001697794,0.011006995,53.43003627,64.3008644,90.06169403,100.6047131
2025-07-08,1,0.017971396,0.011472159,54.1943185,67.18840297,88.73262911,98.23029628
2025-07-09,1,0.006014091,0.011324482,53.09287807,68.20218343,88.17906137,96.2200493
2025-07-10,1,0.015669222,0.011634371,53.07859584,68.59716592,90.68838432,95.11371631
2025-07-11,0,-0.00234627,0.011340905,52.77502441,68.58296539,91.02579562,94.29613217
2025-07-14,1,0.008234864,0.010950288,48.54431152,63.25691586,92.34763379,93.90643249
2025-07-15,1,0.004129462,0.010928756,47.68359375,64.09292176,93.38784736,93.80271546
2025-07-16,0,-0.009029015,0.011294962,44.85360282,64.0574618,90.83315573,93.20880352
2025-07-17,1,0.0018531,0.011295056,44.66003418,68.82092938,88.26794649,92.22063211
2025-07-18,0,-0.0013228,0.011022121,45.01717704,66.59159609,84.9156288,90.75963145
2025-07-21,1,0.007107521,0.010995485,42.24930246,67.04176928,83.13548592,89.23480234
2025-07-22,0,-0.012810618,0.009701189,42.74072266,62.42663188,77.53307988,86.89445785
2025-07-23,1,0.004353394,0.009729016,43.93502372,59.52366518,73.36341666,84.18824961
2025-07-24,1,0.002095922,0.009411829,42.79143415,72.76553643,69.79340821,81.30928133
2025-07-25,1,0.00175373,0.00914489,41.79214914,72.80283564,66.647758,78.37697667
2025-07-28,1,0.004205712,0.009131615,41.2235805,68.36522697,64.4982262,75.60122657
2025-07-29,1,0.006537214,0.009147858,43.87573242,68.6404927,63.75830375,73.23264201
2025-07-30,1,0.007370814,0.009062926,43.34929548,65.21309352,64.35854699,71.457823
2025-07-31,0,-0.002778511,0.008794121,44.39001465,64.77870882,63.37504808,69.84126802
2025-08-01,0,-0.039607063,0.011908876,51.26000977,37.68629997,51.82860018,66.23873445
2025-08-04,1,0.009044059,0.012042291,52.66287667,40.36855377,44.45234629,61.88145682
2025-08-05,1,0.015837703,0.011896533,54.64144461,51.56217794,42.17519757,57.94020497
2025-08-06,1,4.37E-05,0.011847234,52.82285854,50.79883261,39.92163717,54.33649141
2025-08-07,1,0.009194234,0.011509417,52.42857143,55.05911584,40.0575501,51.48070315
2025-08-08,0,-0.005489536,0.011574386,52.87857492,49.89647405,38.29797187,48.84415689
2025-08-11,0,-0.001009849,0.011434503,49.90072196,55.27999485,36.22448006,46.32022153
2025-08-12,0,-0.00527153,0.011452229,49.51926967,50.87263953,32.84216901,43.62461102
2025-08-13,1,0.010744943,0.011521061,48.20071847,54.46811439,32.56690271,41.41306936
2025-08-14,1,0.000399935,0.011517275,48.72000558,53.94514106,32.08299506,39.5470545
2025-08-18,0,-0.015112059,0.012034516,48.71641323,46.07001858,27.47888309,37.13342022
2025-08-19,0,-0.008127907,0.012031837,47.2678397,40.47727641,21.50678763,34.0080937
2025-08-20,0,-0.006835801,0.011793166,49.42285156,34.92072325,14.86999965,30.18047489
2025-08-21,1,0.003714997,0.011779817,47.68355887,37.50722793,10.43011524,26.23040296
2025-08-22,1,0.008554087,0.011946799,41.44712612,57.80381431,8.98575927,22.78147422
2025-08-25,1,0.012896485,0.012304132,40.68355887,59.44526083,11.0327753,20.43173444
2025-08-26,0,-0.009547403,0.012452814,38.53998675,46.98422454,10.07778471,18.36094449
2025-08-27,1,0.002450258,0.012364963,38.54000419,48.26649974,9.836932812,16.65614216
2025-08-28,1,0.002869959,0.012251229,39.80571638,44.70844326,10.2668541,15.37828454
2025-08-29,0,-0.003230816,0.012255293,39.72286551,45.84717552,9.664231008,14.23547384
2025-09-01,0,-0.013613889,0.00883929,41.69857352,40.29195888,5.645369297,12.51745293
2025-09-02,1,0.009317205,0.008853588,40.172869,47.4279633,4.779261606,10.96981466
2025-09-03,1,0.003797475,0.008127429,39.01499721,43.73761959,5.009057666,9.777663265
2025-09-04,1,0.005140031,0.00821531,38.47715541,46.28396129,6.441086328,9.110347878
2025-09-05,1,0.001339392,0.00793782,36.33930315,54.80001111,7.831868752,8.854652052
2025-09-08,1,0.004504482,0.007911822,34.41214425,62.20268515,9.986560693,9.08103378
2025-09-09,1,0.012488498,0.008370222,32.13856724,71.82438682,14.78847792,10.22252261
2025-09-10,1,0.016573295,0.008938917,33.65785435,75.36774826,22.72811547,12.72364118
2025-09-11,1,0.008911645,0.008852599,33.13141741,75.56006495,31.05645073,16.39020309
2025-09-12,1,0.01523533,0.009335327,33.86070033,76.26603066,41.32308564,21.3767796
2025-09-15,1,0.003460324,0.00835668,33.45711844,84.04980107,49.83474606,27.06837289
2025-09-16,1,0.012340973,0.008108032,35.00354004,85.54055153,59.3106699,33.51683229
2025-09-17,0,-0.010555281,0.008418867,34.68997628,77.3882841,63.16955983,39.4473778
2025-09-18,1,0.013935422,0.00868539,36.09641811,81.72343711,69.29411991,45.41672622
2025-09-19,0,-0.00465069,0.008887998,34.83140346,87.15063887,72.02174357,50.73772969
2025-09-22,1,0.006771876,0.00867494,35.2442627,86.95798344,75.20546742,55.63127724
2025-09-23,1,0.005043991,0.008079675,35.70211356,87.13356125,78.24200099,60.15342199
2025-09-24,0,-0.004038345,0.00829813,38.15567453,83.58040278,78.60860315,63.84445822
2025-09-25,0,-0.000296629,0.008356495,38.64780971,83.18981983,77.91785443,66.65913746
2025-09-26,0,-0.024810394,0.010479551,45.03069196,67.65964964,69.703299,67.26796977
2025-09-29,1,0.013248893,0.009939642,45.93141392,67.97897314,66.07555427,67.02948667
2025-09-30,0,-0.001928252,0.009964161,43.34355818,62.85474455,61.95302381,66.0141941
2025-10-01,1,0.009077977,0.010033098,43.50784738,62.98960631,60.50838416,64.91303211
2025-10-02,1,0.02666235,0.011234022,47.70711844,66.28791133,66.1360972,65.15764513
2025-10-10,1,0.017148958,0.011503595,50.5464216,69.49649957,74.68880525,67.06387715
2025-10-13,0,-0.007241034,0.011875413,53.60857282,63.35701639,78.46042384,69.34318649
2025-10-14,0,-0.006364098,0.012027794,58.49285017,65.09430214,78.70724348,71.21599789
2025-10-15,1,0.026450851,0.012734829,62.07854353,68.17390241,85.61951016,74.09670034
2025-10-16,1,0.0246014,0.013456462,66.20785086,74.67643532,97.32582855,78.74252598
2025-10-17,1,0.000138657,0.013316399,68.76428223,73.69615346,105.4297828,84.07997736
