Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2023-06-15,0,-0.004032448,60.74252035,0.04594196724730626,0.028760424465644974,-2.051381450000001
2023-06-16,1,0.006591125,68.16189585,-0.01969281182002769,0.004114114701059712,-0.5641832600000001
2023-06-19,0,-0.006223186,62.19037621,0.03587816220578599,0.023429563363237982,-2.0681287300000015
2023-06-20,0,-0.00176054,55.21823402,-0.044137927654553266,-0.029185835945771288,-2.289535739999998
2023-06-21,0,-0.008589878,51.37971848,0.01595184268481331,0.031548105960584216,-3.8480746000000003
2023-06-22,1,0.004277195,56.04814195,0.021535464455654463,0.0009423587576256054,-2.364892700000002
2023-06-23,0,-0.009140562,41.95157152,0.0016211085543038628,0.056078399398144185,-3.9415970399999978
2023-06-26,1,0.004696883,41.36279706,0.01823028398583526,-0.005080787167863754,-2.2841483400000016
2023-06-27,0,-0.000313758,41.13125053,-0.007711988218676691,-0.0003759906944145186,-1.9893977729999985
2023-06-28,0,-0.006685356,38.63717437,0.03210880771889313,-0.03946469757661397,-3.0432524690000005
2023-06-29,0,-0.005541406,25.91178752,-0.01826379619230023,0.01162508101876547,-3.5925294210000005
2023-06-30,1,0.005576539,33.02191957,0.006806805247604242,0.016955489750480446,-1.7140193299999997
2023-07-03,1,0.014783234,41.98082806,0.06890155019086963,0.03790426296971816,1.686221234
2023-07-04,0,-0.003525908,43.90807808,-0.03606339015393667,-0.011700311352358383,0.5538148860000001
2023-07-05,0,-0.005533348,43.13915168,-0.02428529813795466,0.014051688860747369,-0.750547241
2023-07-06,0,-0.008844723,34.2574794,0.03202425353816274,0.03447565148442333,-2.4340078160000003
2023-07-07,0,-0.011638958,32.31207216,0.04428831171286651,-0.04080939285688334,-4.273263964
2023-07-10,0,-0.002381424,32.11720838,0.023531779792373975,-0.0030893694010805106,-3.785345078
2023-07-11,1,0.016442817,46.05037752,0.04266743663013317,0.15248087836237723,0.45317469800000065
2023-07-12,1,0.004761341,46.29470405,-0.004186059190983027,-0.0005753531121861499,1.410720563
2023-07-13,1,0.00639188,54.24244088,-0.013518425665857592,0.015617154337088657,2.4862848119999996
2023-07-14,1,0.014204609,58.41242658,0.0351254093526463,0.06265724054596333,4.940748259
2023-07-17,0,-0.003544702,56.65689205,0.007654830599122864,-0.009923070009238089,3.108415419
2023-07-18,0,-0.004354593,57.8487346,-0.012094930149147753,0.006126318077626536,1.471490792
2023-07-19,1,0.000237688,61.0633929,-0.009218507831131095,-0.029916385651648447,1.1294763440000004
2023-07-20,0,-0.003075765,56.99769707,-0.018593069049004374,-0.0016835003320023745,0.16022107999999946
2023-07-21,1,0.003658372,51.59722193,-0.0030288091847023857,-0.03320598662360119,0.7982125680000003
2023-07-24,1,0.007166499,57.40475161,0.06292877828342203,0.010499858227388081,2.026060247
2023-07-25,1,0.003012328,62.41357922,0.004323860371177268,0.0010325337836967208,2.1002238099999992
2023-07-26,0,-0.016868394,57.13326979,0.06997638367474002,0.09560296811759272,-2.016129189999999
2023-07-27,1,0.00440708,66.425265,-0.022793402514940553,-0.009292943386279617,-0.7868927919999997
2023-07-28,1,0.001730583,68.78649813,0.0028864053132688916,-0.007255656591516946,-0.36846196200000136
2023-07-31,1,0.009258021,66.24940711,-0.024887267336212382,-0.045920546387101524,1.539066034000001
2023-08-01,1,0.013016134,69.40701445,0.03520932458437809,0.045683717098090604,3.8320956200000005
2023-08-02,0,-0.019154447,54.63936679,0.06153319492239717,0.11420147022041949,-1.2028551000000007
2023-08-03,0,-0.004243735,45.34402791,-0.006286170690320336,-0.01935680503365056,-1.9813151700000002
2023-08-04,0,-0.000994527,46.61541459,-0.006129649996696074,-0.04892852920505408,-1.8913570360000005
2023-08-07,0,-0.008523268,44.61860989,0.0009342207057798646,0.026011189839521442,-3.3548981179999995
2023-08-08,0,-0.002611208,43.3122464,0.019858791012385524,-0.07781719700158085,-3.238006945
2023-08-09,1,0.012025453,50.87552125,0.02718490210416613,0.03963926414177177,-0.08854716799999984
2023-08-10,0,-0.001367497,48.49982625,-0.05115452914517382,-0.010918085368488484,-0.3881193650000001
2023-08-11,0,-0.00396704,42.96340888,-0.030877809836069137,-0.07026572437990009,-1.156066954
2023-08-14,0,-0.007899839,38.17306168,0.013220745806332701,0.016232018290526895,-2.549448559
2023-08-16,0,-0.017749955,38.01808122,-0.01842673346909951,0.08955262396917707,-5.59364071
2023-08-17,0,-0.002295039,34.60920172,0.027481038571805616,-0.0010014773280655476,-4.768701245
2023-08-18,0,-0.006110301,31.69606078,0.015294333003046834,0.005282307692080046,-4.830682200000002
2023-08-21,1,0.001715457,26.52483491,-0.02459239644432909,-0.005584561745785699,-3.256659229999997
2023-08-22,1,0.00276242,17.95081001,-0.024712007623506338,-0.01984387623666084,-1.7757476900000029
2023-08-23,0,-0.004078676,21.65231611,-0.08960124355936472,-0.008568897837328393,-1.9657318099999976
2023-08-24,1,0.012761935,34.38640028,-0.0005224657404387933,-0.004870817736573052,1.2917471399999982
2023-08-25,0,-0.00733272,32.03023069,0.05262704570539878,0.0008127007316689472,-0.2168553099999997
2023-08-28,1,0.009588135,42.06247526,-0.005636384455743215,0.0360678924517881,2.018709900000001
2023-08-29,1,0.003434359,45.39622591,-0.04788799511847586,-0.028915785962384533,2.509151620000001
2023-08-30,1,0.003543671,39.78591983,-0.021504592058060545,-0.06720751365497435,2.8895405399999987
2023-08-31,0,-0.001934524,39.53025316,0.013249879506745277,-0.132307767323268,2.037029199999999
2023-09-01,1,0.002906241,43.54587976,-0.02420481857511181,0.0022180627300958378,2.33426068
2023-09-04,1,0.008096018,53.19803711,-0.01765466689528772,0.03544554224089236,3.609490655000001
2023-09-05,0,-0.000917454,66.53023992,-0.10641472060974477,-0.03264553303199502,2.7159423269999996
2023-09-06,0,-0.007322847,61.8134335,-0.05291367267523883,0.02187484180622512,0.6710935990000002
2023-09-07,0,-0.005900353,61.90424324,-0.018978266290786472,-0.06627052711639703,-0.6387193259999999
2023-09-08,0,-0.000227663,60.79516491,0.0031256868933842163,0.0003360948327815194,-0.5009520250000001
2023-09-11,1,0.003604605,61.28108828,-0.025859481361625747,0.005408565947440991,0.39286745199999995
2023-09-12,0,-0.007970972,58.07694748,0.049301007928581164,0.0005429518018900126,-1.2645806329999996
2023-09-13,0,-0.00074148,49.08082089,-0.03961218270021982,-0.19389573383213765,-1.079363893
2023-09-14,1,0.014954471,64.78679505,0.00808690614735097,0.13322752816403938,2.274522071
2023-09-15,1,0.010973904,65.56735372,0.044187300871812774,0.01913604415033987,4.094539222
2023-09-18,0,-0.010262864,55.53810858,0.04257703751791331,0.0744022720501718,1.0903258070000001
2023-09-19,0,-0.006042177,49.52172261,0.0038287954477227437,0.02298020235289222,-0.39434264100000005
2023-09-20,1,0.000207085,50.84341239,-0.014006341052895888,-0.011807396831924777,-0.273503208
2023-09-21,0,-0.017644824,39.97285767,0.07682118800489901,0.0746061411608343,-3.789390701
2023-09-22,0,-0.002723455,33.31730887,0.012337824594199631,-0.01824724281357426,-3.4750699369999998
2023-09-25,0,-0.004944113,31.92354674,0.030142174388331888,-0.0376361022022067,-3.630327759
2023-09-26,0,-0.013225369,30.16324278,0.021189807886781153,0.05174497895463759,-5.3395563500000005
2023-09-27,1,0.000852305,32.66950265,0.0002781597462675478,-0.009172209953749899,-3.834587159999998
2023-10-04,0,-0.024383492,26.2407807,0.09948557013560722,0.171092234683897,-7.516186610000002
2023-10-05,0,-0.000869086,23.72648568,0.01740316431099931,-0.009551755791474825,-5.744811049999999
2023-10-06,1,0.002131975,26.88316435,-0.03628162430544579,-0.03218139927786812,-3.7155806499999997
2023-10-10,0,-0.002556437,26.47438567,0.055862943951995536,-0.001969721145500536,-2.983196890000002
2023-10-11,1,0.019577516,28.83393041,0.049107833088856356,0.13931436420552945,1.904368869999999
2023-10-12,1,0.012065295,29.16352549,-0.01887006360123511,0.04203975181909936,4.295203170000001
2023-10-13,0,-0.009590961,29.45558439,-0.0022095821919521086,0.014034502963934159,1.8587765200000028
2023-10-16,0,-0.00813918,29.01321244,0.012463285280654546,0.0007551129444003379,0.22867587
2023-10-17,1,0.009774558,34.26366149,0.03158591560380675,0.022216925259018083,2.446120999999998
2023-10-18,1,0.000987321,40.44450107,-0.06413579839334549,0.0011834927937277584,2.4404793200000015
2023-10-19,0,-0.019187227,35.29732844,0.045446741767892096,-0.0026189953024005064,-1.5189499600000005
2023-10-20,0,-0.017033078,32.36669131,0.058651056720270045,-0.009915170865149037,-4.125124450000001
2023-10-23,0,-0.00759932,33.82987143,-0.026165344680750824,-0.005188628102894555,-4.299584779999996
2023-10-24,1,0.011176078,38.4147644,0.06523753715388025,0.04736792741071749,-0.8398100500000041
2023-10-25,0,-0.00857029,43.20679562,-0.06881116386803621,0.001424976322629945,-1.85532259
2023-10-26,0,-0.027494828,36.06250928,0.07818475250747214,0.06735208157110417,-6.119817789999999
2023-10-27,1,0.001621065,35.82290592,0.02086840733480244,0.005770962207950703,-3.98107658
2023-10-30,1,0.003355471,37.73424052,-0.03828774601739271,0.009273235442484484,-1.9401694199999966
2023-10-31,0,-0.014192142,26.11254686,-0.024218015258492542,0.0032080912093270797,-3.5338765900000055
2023-11-01,1,0.010293708,24.8248973,0.008630524254682026,0.028530100899369693,-0.2646185199999991
2023-11-02,1,0.017896245,34.80497248,0.04441601729440814,-0.011816442330878196,3.7348805499999997
2023-11-03,1,0.0107059,41.00044267,-0.012105662712711851,0.021914875773831,5.522345690000002
2023-11-06,1,0.055049005,54.32964322,0.17784700640183138,0.327021539973841,15.539853279999999
2023-11-07,0,-0.023618671,48.28460889,0.10332435437735699,0.047067542101487,7.8598817300000015
2023-11-08,0,-0.009182872,50.5608514,0.0003409777084821819,-0.021937270385076424,4.630642529999999
2023-11-09,1,0.002252135,55.38551415,-0.039006792439555404,-0.012221963918934708,4.265489220000001
2023-11-10,0,-0.007203299,55.44971325,0.018077476471665133,-0.0027896696244917862,2.1055955500000003
2023-11-13,0,-0.00245144,52.18980415,-0.031220468028513526,-0.004062591531708293,1.3083711699999991
2023-11-14,1,0.01219363,57.43129403,0.016917585214253794,0.004468054187030113,3.491980301
2023-11-15,1,0.021716622,70.35258804,-0.014704726386534972,0.03608926168573223,7.071930942
2023-11-16,1,0.000607057,70.20908158,-0.014287892721207118,-0.030935323710903795,5.655182118000001
2023-11-17,0,-0.007394032,66.97498602,-0.0012429990106030964,-0.021533532077675055,2.898081607
2023-11-20,1,0.008607043,73.27570032,-0.019557902061651422,-0.004962326849596188,3.870264751999999
2023-11-21,1,0.007685536,73.01944365,-0.011855068041263461,-0.00391461490167444,4.4179359300000005
2023-11-22,1,0.000509757,70.39043753,-0.038382515374323134,-0.010485786533068087,3.3655697599999996
2023-11-23,1,0.001297088,68.72924145,-0.020139991901507948,-0.09042542434102785,2.66065944
2023-11-24,0,-0.007315108,48.9590454,-0.19971941904566748,0.012804698180564067,0.35577214999999995
