Date,Close,High,Low,Open,Return,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal
2021-06-15,3258.6298828125,3262.800048828125,3247.89990234375,3253.169921875,0.001998690161285621,0.0019966954375527906,0.005251676836936239,27.051426478794642,74.69609404139779,27.303964590966643,24.438350748410897
2021-06-16,3278.679931640625,3281.9599609375,3256.679931640625,3259.06005859375,0.006152907678738773,0.006134055831882442,0.004780218303970976,26.607857840401785,78.32789033166458,29.0923318957648,25.369146977881677
2021-06-17,3264.9599609375,3276.199951171875,3251.320068359375,3276.199951171875,-0.004184602031665707,-0.004193381981037227,0.004827282482209669,26.194283621651785,70.03416043856767,29.067467227813268,26.108811027867997
2021-06-18,3267.929931640625,3275.760009765625,3262.580078125,3265.679931640625,0.0009096499616099152,0.0009092364808131155,0.004762365113545911,25.391427176339285,67.97730697973563,28.953653914678398,26.67777960523008
2021-06-21,3240.7900390625,3264.179931640625,3225.56005859375,3264.179931640625,-0.008304918754638013,-0.008339596724348641,0.005131218107117105,25.989990234375,55.052865481214106,26.369522094284093,26.616128103040882
2021-06-22,3263.8798828125,3267.6298828125,3245.7900390625,3245.7900390625,0.007124757689232819,0.007099496518677028,0.005035368544316543,26.123552594866073,59.533531667296735,25.886334874951444,26.470169457422998
2021-06-23,3276.18994140625,3281.8798828125,3263.070068359375,3265.72998046875,0.0037716028272285484,0.0037645081665181345,0.005029061116897349,25.019252232142858,57.29727921581551,26.194767398622844,26.415089045662967
2021-06-24,3286.10009765625,3292.27001953125,3277.85009765625,3281.469970703125,0.003024902837515553,0.003020337024038216,0.004999198979359543,24.113542829241073,61.52689923732088,26.9284547188945,26.517762180309276
2021-06-25,3302.840087890625,3316.080078125,3289.179931640625,3289.179931640625,0.005094181472534709,0.00508125002825356,0.00489538707729169,24.039969308035715,62.41189157540671,28.53178782647774,26.92056730954297
2021-06-28,3301.889892578125,3311.68994140625,3291.300048828125,3305.4599609375,-0.00028769037774001305,-0.00028773176855541836,0.004862750062911228,23.9171142578125,63.449038222092646,29.387012853626857,27.41385641835975
2021-06-29,3286.679931640625,3305.419921875,3276.6298828125,3305.260009765625,-0.004606440987535154,-0.004617083331617607,0.004946622395879817,23.712820870535715,69.10154575618222,28.508836001209602,27.632852334929723
2021-06-30,3296.679931640625,3305.72998046875,3288.6298828125,3288.6298828125,0.00304258406902691,0.003037964777468466,0.0049669831694441795,23.282121930803573,69.35726806125555,28.29363948149512,27.7650097642428
2021-07-01,3282.06005859375,3300.1201171875,3278.10009765625,3297.919921875,-0.004434726254908039,-0.004444588822713015,0.004899845105562544,22.930681501116073,59.300088629734375,26.636345902692483,27.53927699193274
2021-07-02,3281.780029296875,3295.679931640625,3278.18994140625,3282.81005859375,-8.532119823390083e-05,-8.532483829438589e-05,0.004858436335060506,23.038539341517858,58.545203802340225,25.012009896726795,27.033823572891556
2021-07-05,3293.2099609375,3298.929931640625,3285.2900390625,3285.2900390625,0.003482845144582747,0.0034767940852968894,0.00485098375282506,23.199236188616073,59.69064378058259,24.36613424062989,26.500285706439225
2021-07-06,3305.2099609375,3313.510009765625,3295.43994140625,3295.43994140625,0.0036438611999654036,0.0036372384211916732,0.00487281930550807,22.843523297991073,57.78600958679344,24.539694518723536,26.108167468896088
2021-07-07,3285.340087890625,3303.590087890625,3277.659912109375,3303.590087890625,-0.006011682550187802,-0.006029825463230267,0.004497394910999411,22.857107979910715,55.77276027799869,22.81095905743632,25.448725786604136
2021-07-08,3252.679931640625,3295.7099609375,3252.409912109375,3287.679931640625,-0.009941179718465532,-0.009990923192676136,0.005109883521445271,25.008544921875,46.3023124754332,18.59121414836636,24.07722345895658
2021-07-09,3217.949951171875,3245.52001953125,3188.800048828125,3245.52001953125,-0.010677343359520974,-0.010734755226653356,0.00539127861598007,26.544974190848215,44.65854006680179,12.302797738927893,21.722338314950846
2021-07-12,3246.469970703125,3251.449951171875,3227.510009765625,3227.510009765625,0.00886279151758207,0.00882374750389461,0.005776163505250634,27.020699637276785,46.02930842670165,9.510874215633521,19.280045495087382
2021-07-13,3271.3798828125,3273.89990234375,3253.239990234375,3253.239990234375,0.0076729223846725425,0.0076436352323418,0.006016402297641315,27.636422293526785,48.96258961894572,9.20219921077387,17.26447623822468
2021-07-14,3264.81005859375,3270.090087890625,3250.449951171875,3270.090087890625,-0.002008273100066127,-0.0020102923844576366,0.005867050548254164,27.982840401785715,45.341139060620115,8.331402910760971,15.477861572731939
2021-07-15,3286.219970703125,3286.580078125,3263.090087890625,3269.330078125,0.0065577818387991815,0.0065363731322576,0.005973429588280654,27.519269670758927,46.43589362339297,9.26212355154712,14.234713968494976
2021-07-16,3276.909912109375,3282.889892578125,3259.320068359375,3282.889892578125,-0.0028330600741124368,-0.00283708078454255,0.006012738511373431,27.984270368303573,44.82857963091753,9.143086632415816,13.216388501279145
2021-07-19,3244.0400390625,3258.8701171875,3236.389892578125,3258.8701171875,-0.010030752730006087,-0.010081399699620226,0.00615296031339853,28.822126116071427,41.77405969674049,6.323531234685561,11.83781704796043
2021-07-20,3232.699951171875,3234.800048828125,3214.419921875,3223.239990234375,-0.003495668288330478,-0.00350179241282529,0.005967554526971378,29.577130998883927,37.72069407584004,3.1377924305488705,10.097812124478118
2021-07-21,3215.909912109375,3252.25,3215.909912109375,3251.1298828125,-0.005193813009590764,-0.005207347741297337,0.005968913474389479,30.599993024553573,37.409071011740956,-0.7332914287380845,7.9315914138348775
2021-07-22,3250.2099609375,3253.75,3235.169921875,3235.169921875,0.010665736841374063,0.01060925909975927,0.0064546116878470795,32.05357142857143,44.67997396576877,-1.0216490595116738,6.140943319165567
2021-07-23,3254.419921875,3264.010009765625,3246.090087890625,3253.43994140625,0.0012952889161306214,0.0012944507531399128,0.006335194586126201,32.108572823660715,43.30027408812988,-0.900090216134231,4.732736612105607
2021-07-26,3224.949951171875,3265.989990234375,3224.949951171875,3265.989990234375,-0.009055368210180492,-0.00909661726262143,0.00660277209671166,33.590000697544646,36.92662173995691,-3.145475221530887,3.1570942453783086
2021-07-27,3232.530029296875,3252.85009765625,3230.75,3244.429931640625,0.002350448298351182,0.002347690315568103,0.006595554396414771,33.61500767299107,41.039116198606756,-4.264155529502659,1.6728442904021152
2021-07-28,3236.860107421875,3243.2099609375,3210.89990234375,3226.06005859375,0.0013395322195790538,0.0013386358466863635,0.006553908789066031,32.830008370535715,47.0301431441855,-4.746600757634496,0.388955280794793
2021-07-29,3242.64990234375,3252.260009765625,3232.5,3248.489990234375,0.0017887071821853784,0.0017871093505784168,0.006525375316621116,29.6785888671875,55.20218760187539,-4.6086286120307705,-0.6105614977703198
2021-07-30,3202.320068359375,3234.659912109375,3202.320068359375,3234.3701171875,-0.012437307510510198,-0.012515298156708946,0.007044647825975967,30.166434151785715,41.142009596752224,-7.665205526769569,-2.02149030357017
2021-08-02,3223.0400390625,3223.0400390625,3194.0,3218.419921875,0.006470299739195218,0.006449457206484264,0.007179157982767841,30.281441824776785,40.13551215623754,-8.319731594458062,-3.2811385617477486
2021-08-03,3237.139892578125,3237.139892578125,3213.199951171875,3221.570068359375,0.004374706284978824,0.004365165073981863,0.007206109745383018,30.496442522321427,44.521834455837585,-7.612950522660412,-4.147500953930281
2021-08-04,3280.3798828125,3283.139892578125,3237.550048828125,3246.64990234375,0.013357467291887026,0.013269042872881992,0.0077726893649376445,32.104300362723215,48.93576507373256,-3.5231034474541048,-4.022621452635046
2021-08-05,3276.1298828125,3296.169921875,3273.330078125,3283.25,-0.0012955816557307376,-0.0012964216472408497,0.007424268284804266,31.814296177455358,49.855185186192415,-0.6176893179053877,-3.3416350256891145
2021-08-06,3270.360107421875,3288.169921875,3261.929931640625,3277.06005859375,-0.0017611558750753042,-0.0017627085333334004,0.0069761910799607365,30.794294084821427,55.43310308820105,1.2054045053428126,-2.432227119482729
2021-08-09,3260.419921875,3275.14990234375,3251.739990234375,3258.10009765625,-0.003039477372634436,-0.0030441059653651932,0.0067598528482969685,30.3507080078125,55.75533988850331,1.8270682889874479,-1.580368037788694
2021-08-10,3243.18994140625,3272.43994140625,3232.4599609375,3272.43994140625,-0.005284589372414716,-0.00529860220467751,0.00662944335109852,30.610700334821427,55.65366894724646,0.9188341414701426,-1.0805276019369268
2021-08-11,3220.6201171875,3250.2099609375,3217.64990234375,3235.360107421875,-0.0069591435057805295,-0.006983471277616631,0.006783213819395817,30.233555385044642,43.55423378347331,-1.6036581812031727,-1.185153717790176
2021-08-12,3208.3798828125,3229.590087890625,3202.110107421875,3213.580078125,-0.0038005830956832076,-0.0038078236630241635,0.00659567765097703,30.916416713169642,40.30979071861087,-4.5381234761039195,-1.8557476694529247
2021-08-13,3171.2900390625,3209.719970703125,3146.760009765625,3205.75,-0.011560303051609488,-0.011627642836883972,0.00699162299539636,32.482125418526785,39.05701241218615,-9.744223439617599,-3.43344282348586
2021-08-17,3143.090087890625,3179.489990234375,3134.47998046875,3169.739990234375,-0.008892264922009896,-0.008932037061547828,0.006922956680404895,33.704258510044646,33.17528754108058,-15.961600160473154,-5.939074290883319
2021-08-18,3158.929931640625,3175.8798828125,3124.56005859375,3141.97998046875,0.005039576756334929,0.005026920592722539,0.007059713570088294,35.062098911830354,35.94885980465867,-19.38728840148042,-8.62871711300274
2021-08-19,3097.830078125,3158.0,3097.830078125,3140.010009765625,-0.01934194643054088,-0.01953144942737352,0.008136944205504567,38.014944893973215,28.230383262576268,-26.72435680919716,-12.247845052241624
2021-08-20,3060.510009765625,3122.090087890625,3049.030029296875,3111.10009765625,-0.012047164440330937,-0.012120319661514172,0.007885608535452643,40.352818080357146,28.48816366437545,-35.14532062386297,-16.827340166565897
2021-08-23,3090.2099609375,3111.81005859375,3064.64990234375,3086.81005859375,0.00970424899023592,0.009657465190261416,0.008334649191751725,41.942818777901785,30.384782335949794,-38.9731984977243,-21.256511832797578
2021-08-24,3138.300048828125,3142.580078125,3115.22998046875,3119.699951171875,0.015562077819474718,0.015442230469749081,0.00909747611453411,43.973545619419646,36.7357409739687,-37.691862772320746,-24.543582020702214
2021-08-25,3146.81005859375,3161.0,3124.25,3148.1298828125,0.0027116622481022645,0.0027079923249261045,0.009105561538270003,43.312831333705354,30.23235479451263,-35.57956918538957,-26.750779453639687
2021-08-26,3128.530029296875,3159.3701171875,3121.0400390625,3151.300048828125,-0.005809066628267967,-0.005826004884640536,0.009135362066279426,44.419276646205354,29.02694028095489,-34.97740909184222,-28.396105381280194
2021-08-27,3133.89990234375,3143.010009765625,3106.969970703125,3116.2900390625,0.0017164204903226121,0.0017149491240876472,0.009133925641416404,45.11928013392857,30.58775642321352,-33.67866234709754,-29.452616774443666
2021-08-30,3144.18994140625,3164.8701171875,3132.77001953125,3160.8701171875,0.003283461304812052,0.003278082516554692,0.008827768313749665,45.74000767299107,33.48206293274416,-31.456465486860907,-29.853386516927117
2021-08-31,3199.27001953125,3199.889892578125,3130.300048828125,3144.489990234375,0.017518050484051084,0.017366378210725907,0.00961001677398714,47.85499790736607,44.36461236191583,-24.96309743554275,-28.875328700650243
2021-09-01,3207.02001953125,3215.1298828125,3185.800048828125,3195.669921875,0.0024224276015112345,0.002419498253570729,0.00956931993805265,47.624267578125,48.18597574874986,-18.97298745305079,-26.894860451130356
2021-09-02,3175.85009765625,3204.010009765625,3171.780029296875,3198.030029296875,-0.009719278858619673,-0.009766819339641802,0.009208470139020628,48.178553989955354,45.8696485100083,-16.55015445448271,-24.825919251800826
2021-09-03,3201.06005859375,3203.080078125,3181.639892578125,3189.7099609375,0.007938019793851225,0.007906679458943107,0.00945216700975775,45.626412527901785,53.89752106690396,-12.452266708972275,-22.35118874323512
2021-09-06,3203.330078125,3206.25,3186.7900390625,3196.300048828125,0.0007091461858566017,0.0007088948605107323,0.009460013028296972,43.80140904017857,58.46115439824483,-8.918680544510153,-19.664687103490127
2021-09-07,3187.419921875,3201.760009765625,3176.81005859375,3200.070068359375,-0.004966755177259974,-0.0049791304995580035,0.009491480247967263,42.029994419642854,54.00084065823677,-7.317750224267456,-17.195299727645594
2021-09-08,3162.989990234375,3187.550048828125,3157.070068359375,3178.739990234375,-0.007664484830807616,-0.007694007944385918,0.00956167573983112,39.842860630580354,60.200996651075044,-7.928893378038538,-15.342018457724183
2021-09-09,3114.699951171875,3158.60009765625,3111.489990234375,3146.639892578125,-0.01526721210360893,-0.015384955936943449,0.010001181436429394,38.3028564453125,58.201895775226625,-12.169548328252404,-14.707524431829828
2021-09-10,3125.760009765625,3131.5400390625,3103.3798828125,3121.090087890625,0.0035509226465260113,0.0035446330056597463,0.010053536606228543,36.65000697544643,55.70241978750983,-14.471030599963797,-14.660225665456622
2021-09-13,3127.860107421875,3139.1298828125,3109.010009765625,3117.35009765625,0.0006718678496393515,0.0006716422474798982,0.009760745600136943,35.060703822544646,48.03553873152087,-15.941745038555837,-14.916529540076466
2021-09-14,3148.830078125,3164.31005859375,3137.320068359375,3137.320068359375,0.006704254660675701,0.006681881088479365,0.009690956329566871,35.039271763392854,50.363077549573205,-15.239523701721737,-14.981128372405522
2021-09-15,3153.39990234375,3164.010009765625,3138.800048828125,3147.2099609375,0.0014512768569179268,0.0014502247724477654,0.009627876822656499,34.102120535714285,54.70183306270187,-14.151136121774016,-14.815129922279223
2021-09-16,3130.090087890625,3167.679931640625,3126.64990234375,3165.3798828125,-0.007391962698990451,-0.007419418641138124,0.00867416495179138,34.458548409598215,49.325481456251175,-14.996616679366525,-14.851427273696684
2021-09-17,3140.510009765625,3142.1298828125,3112.510009765625,3127.75,0.003328952708202104,0.0033234240115839865,0.008162170752434278,34.28138950892857,49.34877640127782,-14.656909768028981,-14.812523772563145
2021-09-23,3127.580078125,3131.6298828125,3107.97998046875,3123.639892578125,-0.004117143903512033,-0.004125642675605999,0.007998751941778499,31.634259905133927,35.08880439065807,-15.255174857053134,-14.901053989461143
2021-09-24,3125.239990234375,3146.860107421875,3119.39990234375,3140.72998046875,-0.0007482103838019061,-0.0007484904328902578,0.007196759172285581,31.500714983258927,32.59849326269615,-15.736726597768211,-15.068188511122557
2021-09-27,3133.639892578125,3146.35009765625,3119.260009765625,3121.699951171875,0.0026877623382517424,0.002684156764230675,0.007196252737974249,30.9185791015625,40.05460124181585,-15.264597129621507,-15.107470234822348
2021-09-28,3097.919921875,3134.4599609375,3095.719970703125,3133.39990234375,-0.011398875406113507,-0.011464340547830786,0.0075305326332758245,31.74072265625,26.845307258895488,-17.570195954205246,-15.600015378698929
2021-09-29,3060.27001953125,3069.0400390625,3030.60009765625,3055.5,-0.012153284556484789,-0.01222773958293486,0.007949237611963488,35.15928431919643,22.28588238855214,-22.179757659528605,-16.915963834864865
2021-09-30,3068.820068359375,3079.429931640625,3046.429931640625,3054.8701171875,0.002793887066682599,0.002789991418525721,0.007935539878346368,35.622140066964285,26.34998622239489,-24.85642167986589,-18.50405540386507
2021-10-01,3019.179931640625,3062.60009765625,3015.010009765625,3056.2099609375,-0.01617564262908644,-0.01630789646945112,0.007335699504611556,37.28857421875,23.942704969521102,-30.63015600179824,-20.929275523451707
2021-10-05,2962.169921875,2998.169921875,2940.590087890625,2998.169921875,-0.01888261417220194,-0.019063167219830018,0.008053921473873968,39.223563058035715,23.209294626876172,-39.352482463227716,-24.61391691140691
2021-10-06,2908.31005859375,2993.469970703125,2908.300048828125,2986.06005859375,-0.018182570447261015,-0.01834990486477443,0.008589850854607504,43.295689174107146,16.79844033653542,-50.0342659929006,-29.69798672770565
2021-10-07,2959.4599609375,2961.530029296875,2927.60009765625,2936.8701171875,0.01758749972088003,0.017434629448946855,0.009521957523150769,44.94569614955357,27.63724830974509,-53.752659557184415,-34.508921293601404
2021-10-08,2956.300048828125,2978.080078125,2949.010009765625,2977.820068359375,-0.0010677326779491292,-0.0010683031105674238,0.009484669194031809,44.41856166294643,23.163496504733985,-56.30543770821487,-38.8682245765241
2021-10-12,2916.3798828125,2950.93994140625,2901.510009765625,2950.219970703125,-0.01350342162712792,-0.013595421976701489,0.009723557825287261,46.531424386160715,19.925864337809813,-60.84833482826616,-43.26424662687251
2021-10-13,2944.409912109375,2953.330078125,2909.469970703125,2913.340087890625,0.009611240792760878,0.009565346650081439,0.010175278201613671,46.733572823660715,26.718958345832817,-61.478142658432716,-46.907025833184555
2021-10-14,2988.639892578125,2988.969970703125,2962.330078125,2968.8701171875,0.015021678974400654,0.014909970861127726,0.01057268248434903,47.800728934151785,32.446407447874805,-57.74265869699957,-49.07415240594756
2021-10-15,3015.06005859375,3021.89990234375,2999.330078125,3012.6201171875,0.00884019720182283,0.008801351426883769,0.010782749924564225,47.852870396205354,37.38791250169664,-52.05036988611846,-49.669395901981744
2021-10-18,3006.679931640625,3021.169921875,2990.43994140625,3017.47998046875,-0.002779422893829042,-0.0027832926617847955,0.010768685854783133,48.08642578125,36.88843361679241,-47.665932997658274,-49.26870332111705
2021-10-19,3029.0400390625,3034.530029296875,3014.18994140625,3022.22998046875,0.00743681001312102,0.007409293281790946,0.010800646031141977,48.140712193080354,38.77877390240772,-41.903919082758875,-47.79574647344542
2021-10-20,3013.1298828125,3047.239990234375,3012.969970703125,3043.1298828125,-0.005252540753777679,-0.005266383841495047,0.010794127603603484,47.82142857142857,40.500152085097625,-38.18116943054156,-45.87283106486465
2021-10-21,3007.330078125,3025.8798828125,3002.739990234375,3012.280029296875,-0.0019248439042017784,-0.0019266987968642997,0.010726012172564045,44.665719168526785,43.612773392810226,-35.29203467033676,-43.75667178595907
2021-10-22,3006.159912109375,3018.699951171875,2996.260009765625,3005.360107421875,-0.00038910461612995384,-0.0003891803369739577,0.010660953708079688,43.911429268973215,42.302958545810505,-32.71962569797188,-41.549262568361634
2021-10-25,3020.5400390625,3025.27001953125,2983.2900390625,3001.10009765625,0.0047835535612057445,0.004772148724838245,0.010760941466150833,43.06642368861607,50.182918060195185,-29.184199701162925,-39.076249994921895
2021-10-26,3049.080078125,3051.64990234375,3030.530029296875,3039.820068359375,0.009448654443712678,0.009404295113390318,0.011045937405257845,39.674996512276785,62.6576589389845,-23.804997303222535,-36.02199945658202
2021-10-27,3025.489990234375,3049.02001953125,3019.0,3045.830078125,-0.007736788567760944,-0.0077668727870527626,0.011097928818572838,35.74000767299107,68.71640091560307,-21.201070842513218,-33.05781373376826
2021-10-28,3009.550048828125,3034.419921875,3009.550048828125,3023.169921875,-0.005268548716968358,-0.005282476460628934,0.010897588313011786,33.715000697544646,59.01449479127764,-20.190912151088924,-30.484433417232395
2021-10-29,2970.679931640625,3030.169921875,2965.39990234375,3025.669921875,-0.012915590887958683,-0.012999722321830578,0.010939071487004038,36.26499720982143,52.293142219979686,-22.2701315029517,-28.841573034376257
2021-11-01,2978.93994140625,2991.81005859375,2976.8701171875,2984.179931640625,0.0027805115178003437,0.0027766530463447696,0.010938797501320846,33.8607177734375,61.09689723744656,-22.98644068333033,-27.670546564167072
2021-11-02,3013.489990234375,3034.300048828125,2995.580078125,2995.580078125,0.011598101844179975,0.0115313594222131,0.010722617579966585,34.68214634486607,61.976398682795924,-20.52956858841071,-26.242350969015803
2021-11-03,2975.7099609375,3020.8701171875,2969.010009765625,3020.360107421875,-0.012536968571094098,-0.012616219435314636,0.01020685697325472,35.203578404017854,47.70705992270998,-21.384505112217084,-25.270781797656063
2021-11-04,2983.219970703125,3011.56005859375,2978.070068359375,3000.919921875,0.002523770751924781,0.0025205913907163377,0.009227407713459802,35.388584681919646,43.94768960892507,-21.211540012959176,-24.458933440716685
2021-11-05,2969.27001953125,3003.530029296875,2953.9599609375,3003.530029296875,-0.004676138973616184,-0.004687106314696891,0.008483879595620915,36.734305245535715,43.03640423948106,-21.947115712288905,-23.95656989503113
2021-11-08,2960.199951171875,2968.179931640625,2930.89990234375,2965.360107421875,-0.003054645855618987,-0.0030593208089157845,0.008510757605592638,37.48573521205357,36.518890449639656,-22.996850095562422,-23.76462593513739
2021-11-09,2962.4599609375,2987.280029296875,2949.169921875,2958.14990234375,0.0007634652398160746,0.0007631739484809814,0.007879929412092087,37.76002720424107,39.516730276942106,-23.376933518868555,-23.687087451883624
2021-11-10,2930.169921875,2958.610107421875,2924.360107421875,2947.4599609375,-0.010899738557911709,-0.01095957591316563,0.008011511537466971,38.82859584263393,35.61307227149655,-25.98415944788212,-24.146501851083322
2021-11-11,2924.919921875,2925.18994140625,2903.719970703125,2911.409912109375,-0.0017917049659156303,-0.001793311989085882,0.007175847673210134,39.115025111607146,35.07936977679968,-28.14954546693434,-24.947110574253525
2021-11-12,2968.800048828125,2973.840087890625,2938.27001953125,2945.949951171875,0.015002163520769551,0.014890744039035118,0.007725224822402853,39.610752650669646,41.42640879856367,-26.0248714460904,-25.162662748620903
2021-11-15,2999.52001953125,3003.7099609375,2979.9599609375,2989.679931640625,0.010347605159616968,0.010294435166860613,0.008090933383166507,39.88218470982143,41.84653992664224,-21.613065117874612,-24.452743222471646
2021-11-16,2997.2099609375,3011.8798828125,2985.340087890625,2995.679931640625,-0.0007701427490759416,-0.0007704394613532391,0.007894705802723626,39.629307338169646,44.99717110292435,-18.094497140365092,-23.181094006050337
2021-11-17,2962.419921875,3004.669921875,2957.699951171875,3004.02001953125,-0.011607474790193861,-0.011675367411650187,0.008220502210923304,41.2078857421875,42.18381171021254,-17.906853013223554,-22.12624580748498
2021-11-18,2947.3798828125,2964.47998046875,2937.530029296875,2959.260009765625,-0.005076943667385536,-0.005089875132667991,0.008272599117463772,38.50645228794643,45.804218247300405,-18.755546878559926,-21.45210602169997
2021-11-19,2971.02001953125,2974.639892578125,2948.070068359375,2951.06005859375,0.008020729481328814,0.007988734399356677,0.008514108402470256,38.944301060267854,48.64866441055275,-17.320916671518262,-20.625868151663628
2021-11-22,3013.25,3018.010009765625,2980.72998046875,2983.3798828125,0.014213966984784276,0.014113895714427938,0.009062241507528086,38.346435546875,49.96009745476156,-12.630755911553933,-19.02684570364169
2021-11-23,2997.330078125,3016.360107421875,2992.139892578125,3013.159912109375,-0.005283306023396661,-0.005297312038488791,0.008842545425423714,36.372157505580354,53.8765132917532,-10.08215357498284,-17.23790727790992
2021-11-24,2994.2900390625,3017.89990234375,2981.02001953125,3006.340087890625,-0.0010142490093723033,-0.0010147637079499223,0.008692421790571087,36.445713588169646,52.01721144974256,-8.212999264137125,-15.432925675155362
2021-11-25,2980.27001953125,2996.739990234375,2973.239990234375,2996.739990234375,-0.0046822516684588145,-0.004693247746498491,0.008676408368214579,34.583565848214285,52.00393171972709,-7.773372809253033,-13.901015101974897
2021-11-26,2936.43994140625,2985.77001953125,2930.31005859375,2973.0400390625,-0.014706747320799352,-0.014815963663352182,0.008822520714229697,35.804268973214285,46.158079280448646,-10.83676717156004,-13.288165515891928
2021-11-29,2909.320068359375,2930.219970703125,2890.780029296875,2906.14990234375,-0.009235630078607171,-0.009278542932604458,0.008991341579491507,36.343540736607146,42.04683888327403,-15.276775223584991,-13.68588745743054
2021-11-30,2839.010009765625,2942.929931640625,2822.72998046875,2932.7099609375,-0.02416717890836928,-0.024463997105961414,0.0098719422722474,42.207833426339285,37.750627738050014,-24.19009930916218,-15.786729827776869
2021-12-01,2899.719970703125,2905.739990234375,2837.030029296875,2860.1201171875,0.02138420108723471,0.021158767212065825,0.010965453714580069,45.226405552455354,47.05305298332026,-26.05484238621966,-17.840352339465426
2021-12-02,2945.27001953125,2945.27001953125,2874.639892578125,2874.639892578125,0.015708430223722702,0.01558632984393063,0.011576805376103965,46.77711704799107,47.259043288681646,-23.585280020003665,-18.989337875573074
2021-12-03,2968.330078125,2975.43994140625,2927.550048828125,2935.929931640625,0.007829522740132377,0.00779903108031386,0.011683259396475484,47.704258510044646,46.30074266599952,-19.542110756715374,-19.099892451801537
2021-12-06,2973.25,2983.5,2932.489990234375,2954.820068359375,0.0016574712870569552,0.0016560991974467736,0.011666175143494863,49.45213099888393,47.175733060441736,-15.759211033264819,-18.431756168094196
2021-12-07,2991.719970703125,2992.31005859375,2960.89990234375,2973.840087890625,0.006212047659337472,0.006192832427508247,0.011742409599919918,48.34071568080357,53.59192383551968,-11.142420583779312,-16.97388905123122
2021-12-08,3001.800048828125,3036.1298828125,2995.340087890625,3017.929931640625,0.0033693254127094008,0.0033636619536333004,0.011440155701978991,49.587855747767854,56.75355500494158,-6.594189120977262,-14.89794906518043
2021-12-09,3029.570068359375,3029.570068359375,3001.550048828125,3007.0,0.009251122353099772,0.009208592816779586,0.011552226316011866,49.642142159598215,57.19235002504207,-0.740340244539766,-12.066427301052299
