Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2024-04-05,0,1,0.5364,0,FP
2024-04-08,1,1,0.5277,1,TP
2024-04-09,0,1,0.5373,0,FP
2024-04-11,1,1,0.5272,1,TP
2024-04-12,0,1,0.5358,0,FP
2024-04-15,0,1,0.5239,0,FP
2024-04-16,0,1,0.5143,0,FP
2024-04-17,0,1,0.5047,0,FP
2024-04-18,1,0,0.5046,0,FN
2024-04-19,0,1,0.5044,0,FP
2024-04-22,1,0,0.5042,0,FN
2024-04-23,0,1,0.5045,0,FP
2024-04-24,1,0,0.5048,0,FN
2024-04-25,0,1,0.5043,0,FP
2024-04-26,1,0,0.5036,0,FN
2024-04-29,1,1,0.5054,1,TP
2024-04-30,1,1,0.5161,1,TP
2024-05-02,0,1,0.524,0,FP
2024-05-03,0,1,0.515,0,FP
2024-05-07,1,1,0.5051,1,TP
2024-05-08,1,1,0.5136,1,TP
2024-05-09,0,1,0.5228,0,FP
2024-05-10,1,1,0.5137,1,TP
2024-05-13,0,1,0.5223,0,FP
2024-05-14,1,1,0.6154,1,TP
2024-05-16,1,1,0.5445,1,TP
2024-05-17,0,1,0.7244,0,FP
2024-05-20,1,1,0.6157,1,TP
2024-05-21,0,0,0.5899,1,TN
2024-05-22,0,1,0.7067,0,FP
2024-05-23,0,1,0.5213,0,FP
2024-05-24,0,0,0.7053,1,TN
2024-05-27,1,1,0.7274,1,TP
2024-05-28,0,1,0.7457,0,FP
2024-05-29,0,1,0.702,0,FP
2024-05-30,0,1,0.5112,0,FP
2024-05-31,1,1,0.8202,1,TP
2024-06-03,1,1,0.7728,1,TP
2024-06-04,0,0,0.5196,1,TN
2024-06-05,1,0,0.5049,0,FN
2024-06-07,1,0,0.6745,0,FN
2024-06-10,0,0,0.8088,1,TN
2024-06-11,1,0,0.7966,0,FN
2024-06-12,1,1,0.7577,1,TP
2024-06-13,1,1,0.5847,1,TP
2024-06-14,1,1,0.654,1,TP
2024-06-17,0,0,0.6166,1,TN
2024-06-18,1,1,0.5106,1,TP
2024-06-19,1,0,0.5817,0,FN
2024-06-20,1,0,0.5896,0,FN
2024-06-21,0,0,0.7478,1,TN
2024-06-24,0,1,0.5522,0,FP
2024-06-25,1,0,0.5009,0,FN
2024-06-26,1,0,0.7652,0,FN
2024-06-27,0,0,0.761,1,TN
2024-06-28,1,0,0.5863,0,FN
2024-07-01,1,0,0.5467,0,FN
2024-07-02,0,1,0.5676,0,FP
2024-07-03,1,1,0.6619,1,TP
2024-07-04,1,1,0.8001,1,TP
2024-07-05,1,1,0.5223,1,TP
2024-07-08,0,0,0.5654,1,TN
2024-07-09,1,1,0.5746,1,TP
2024-07-10,1,1,0.6052,1,TP
2024-07-11,1,1,0.7319,1,TP
2024-07-12,0,1,0.69,0,FP
2024-07-15,1,1,0.5729,1,TP
2024-07-16,1,0,0.782,0,FN
2024-07-17,0,0,0.5801,1,TN
2024-07-18,0,1,0.615,0,FP
2024-07-19,0,0,0.5543,1,TN
2024-07-22,0,0,0.7397,1,TN
2024-07-23,1,1,0.54,1,TP
2024-07-24,0,0,0.7074,1,TN
2024-07-25,0,1,0.6271,0,FP
2024-07-26,1,1,0.5308,1,TP
2024-07-29,1,1,0.6668,1,TP
2024-07-30,0,0,0.6186,1,TN
2024-07-31,1,1,0.5012,1,TP
2024-08-01,1,1,0.5566,1,TP
2024-08-02,0,0,0.532,1,TN
2024-08-05,0,1,0.6911,0,FP
2024-08-06,1,1,0.5635,1,TP
2024-08-07,1,0,0.7904,0,FN
2024-08-08,0,0,0.7032,1,TN
2024-08-09,1,1,0.5774,1,TP
2024-08-12,1,1,0.7773,1,TP
2024-08-13,1,1,0.8095,1,TP
2024-08-14,1,1,0.7796,1,TP
2024-08-16,1,1,0.6067,1,TP
2024-08-19,0,1,0.6018,0,FP
2024-08-20,1,1,0.7802,1,TP
2024-08-21,1,1,0.7848,1,TP
2024-08-22,1,1,0.7957,1,TP
2024-08-23,0,1,0.5825,0,FP
2024-08-26,0,1,0.7889,0,FP
2024-08-27,0,1,0.7648,0,FP
2024-08-28,1,0,0.5274,0,FN
2024-08-29,0,1,0.5075,0,FP
2024-08-30,1,1,0.5604,1,TP
2024-09-02,1,1,0.5268,1,TP
2024-09-03,0,1,0.52,0,FP
2024-09-04,0,1,0.8751,0,FP
2024-09-05,0,1,0.8605,0,FP
2024-09-06,0,1,0.9612,0,FP
2024-09-09,0,1,0.8611,0,FP
2024-09-10,0,0,0.9112,1,TN
2024-09-11,0,1,0.7601,0,FP
2024-09-12,1,1,0.7193,1,TP
2024-09-13,1,0,0.6193,0,FN
2024-09-19,1,1,0.6614,1,TP
2024-09-20,1,1,0.631,1,TP
2024-09-23,1,0,0.6162,0,FN
2024-09-24,1,0,0.9243,0,FN
2024-09-25,0,1,0.8484,0,FP
2024-09-26,1,0,0.6269,0,FN
2024-09-27,0,0,0.8825,1,TN
2024-09-30,0,1,0.9559,0,FP
2024-10-02,0,1,0.7399,0,FP
2024-10-04,1,1,0.6707,1,TP
2024-10-07,1,0,0.9644,0,FN
2024-10-08,0,1,0.6654,0,FP
2024-10-10,1,1,0.513,1,TP
2024-10-11,0,0,0.5213,1,TN
2024-10-14,1,1,0.8678,1,TP
2024-10-15,1,0,0.7043,0,FN
2024-10-16,0,1,0.7435,0,FP
2024-10-17,0,0,0.5692,1,TN
2024-10-18,0,0,0.692,1,TN
2024-10-21,1,1,0.6928,1,TP
2024-10-22,0,0,0.6126,1,TN
2024-10-23,1,1,0.588,1,TP
2024-10-24,0,0,0.6381,1,TN
2024-10-25,1,0,0.6076,0,FN
2024-10-28,1,0,0.721,0,FN
2024-10-29,1,1,0.6772,1,TP
2024-10-30,0,1,0.8036,0,FP
2024-10-31,0,1,0.8359,0,FP
2024-11-01,0,1,0.5653,0,FP
2024-11-04,1,0,0.6337,0,FN
2024-11-05,0,1,0.5976,0,FP
2024-11-06,0,1,0.7664,0,FP
2024-11-07,1,0,0.7675,0,FN
2024-11-08,0,1,0.687,0,FP
2024-11-11,0,1,0.5754,0,FP
2024-11-12,0,1,0.76,0,FP
2024-11-13,0,0,0.6418,1,TN
2024-11-14,1,0,0.5646,0,FN
2024-11-15,0,1,0.5362,0,FP
2024-11-18,1,1,0.5033,1,TP
2024-11-19,1,1,0.591,1,TP
2024-11-20,1,1,0.6789,1,TP
2024-11-21,0,0,0.5298,1,TN
2024-11-22,1,0,0.6685,0,FN
2024-11-25,1,0,0.5586,0,FN
2024-11-26,0,1,0.5418,0,FP
2024-11-27,0,1,0.5383,0,FP
2024-11-28,1,1,0.6527,1,TP
2024-11-29,0,1,0.6534,0,FP
2024-12-02,0,1,0.541,0,FP
2024-12-03,1,0,0.5415,0,FN
2024-12-04,0,0,0.5125,1,TN
2024-12-05,0,1,0.5879,0,FP
2024-12-06,0,1,0.6701,0,FP
2024-12-09,0,0,0.5329,1,TN
2024-12-10,1,0,0.5772,0,FN
2024-12-11,1,0,0.6612,0,FN
2024-12-12,1,1,0.5148,1,TP
2024-12-13,1,0,0.6827,0,FN
2024-12-16,0,1,0.562,0,FP
2024-12-17,0,1,0.507,0,FP
2024-12-18,1,0,0.5303,0,FN
2024-12-19,0,0,0.6139,1,TN
2024-12-20,0,0,0.5028,1,TN
2024-12-23,1,1,0.5022,1,TP
2024-12-24,0,1,0.5602,0,FP
2024-12-26,0,1,0.7286,0,FP
2024-12-27,0,1,0.6435,0,FP
2024-12-30,0,0,0.7768,1,TN
2025-01-02,0,0,0.5088,1,TN
2025-01-03,1,0,0.8509,0,FN
2025-01-06,1,1,0.6935,1,TP
2025-01-07,1,1,0.5032,1,TP
2025-01-08,1,1,0.5635,1,TP
2025-01-09,1,1,0.5507,1,TP
2025-01-10,0,0,0.6565,1,TN
2025-01-13,0,0,0.7101,1,TN
2025-01-14,1,0,0.6207,0,FN
2025-01-15,0,1,0.6008,0,FP
2025-01-16,1,1,0.6347,1,TP
2025-01-17,0,0,0.535,1,TN
2025-01-20,0,0,0.7071,1,TN
2025-01-21,0,0,0.5568,1,TN
2025-01-22,1,0,0.6177,0,FN
2025-01-23,0,1,0.6443,0,FP
2025-01-24,1,0,0.725,0,FN
2025-01-31,0,1,0.5672,0,FP
2025-02-03,0,0,0.7245,1,TN
2025-02-04,1,0,0.5109,0,FN
2025-02-05,1,0,0.5095,0,FN
2025-02-06,1,1,0.624,1,TP
2025-02-07,0,1,0.5427,0,FP
2025-02-10,0,0,0.7329,1,TN
2025-02-11,1,1,0.704,1,TP
2025-02-12,1,1,0.58,1,TP
2025-02-13,1,1,0.5393,1,TP
2025-02-14,1,1,0.5793,1,TP
2025-02-17,1,0,0.6125,0,FN
2025-02-18,1,1,0.5801,1,TP
2025-02-19,1,0,0.5083,0,FN
2025-02-20,0,1,0.5122,0,FP
2025-02-21,1,1,0.5574,1,TP
2025-02-24,0,1,0.606,0,FP
2025-02-25,0,1,0.7105,0,FP
2025-02-26,1,1,0.6164,1,TP
2025-02-27,0,0,0.6895,1,TN
2025-02-28,0,0,0.6303,1,TN
2025-03-04,0,0,0.7515,1,TN
2025-03-05,1,0,0.5976,0,FN
2025-03-06,1,1,0.5535,1,TP
2025-03-07,0,1,0.7734,0,FP
2025-03-10,1,0,0.6402,0,FN
2025-03-11,0,1,0.6352,0,FP
2025-03-12,1,1,0.5491,1,TP
2025-03-13,0,1,0.6286,0,FP
2025-03-14,0,0,0.6506,1,TN
2025-03-17,1,1,0.5361,1,TP
2025-03-18,1,0,0.6856,0,FN
2025-03-19,1,1,0.6463,1,TP
2025-03-20,1,1,0.5225,1,TP
2025-03-21,1,0,0.5614,0,FN
2025-03-24,0,1,0.5531,0,FP
2025-03-25,0,0,0.7324,1,TN
2025-03-26,1,1,0.5513,1,TP
2025-03-27,0,1,0.6029,0,FP
2025-03-28,0,1,0.7704,0,FP
2025-03-31,0,1,0.5216,0,FP
2025-04-01,1,0,0.5562,0,FN
2025-04-02,0,0,0.5655,1,TN
2025-04-03,0,0,0.5779,1,TN
2025-04-04,0,0,0.5038,1,TN
2025-04-07,0,0,0.5109,1,TN
2025-04-08,1,1,0.6638,1,TP
2025-04-09,0,1,0.7265,0,FP
2025-04-10,1,1,0.6913,1,TP
2025-04-11,0,1,0.5799,0,FP
2025-04-14,1,1,0.7228,1,TP
2025-04-15,1,1,0.6906,1,TP
2025-04-16,0,1,0.6135,0,FP
2025-04-17,1,1,0.692,1,TP
2025-04-18,1,1,0.5597,1,TP
2025-04-21,1,1,0.6784,1,TP
2025-04-22,0,1,0.7775,0,FP
2025-04-23,1,1,0.5926,1,TP
2025-04-24,0,0,0.5329,1,TN
2025-04-25,1,1,0.6336,1,TP
2025-04-28,1,0,0.5957,0,FN
2025-04-29,1,1,0.7408,1,TP
2025-04-30,0,0,0.5194,1,TN
2025-05-02,1,0,0.6131,0,FN
2025-05-07,1,0,0.508,0,FN
2025-05-08,1,1,0.7401,1,TP
2025-05-09,0,1,0.6248,0,FP
2025-05-12,1,1,0.6047,1,TP
2025-05-13,1,0,0.6009,0,FN
2025-05-14,1,1,0.5722,1,TP
2025-05-15,0,0,0.57,1,TN
2025-05-16,1,1,0.5214,1,TP
2025-05-19,0,0,0.5023,1,TN
2025-05-20,0,1,0.6388,0,FP
2025-05-21,1,1,0.6328,1,TP
2025-05-22,0,0,0.7229,1,TN
2025-05-23,0,1,0.5177,0,FP
2025-05-26,1,1,0.5759,1,TP
2025-05-27,0,1,0.6375,0,FP
2025-05-28,1,0,0.71,0,FN
2025-05-29,1,0,0.6418,0,FN
2025-05-30,0,0,0.5762,1,TN
2025-06-02,1,1,0.5461,1,TP
2025-06-04,1,1,0.5839,1,TP
2025-06-05,1,0,0.6396,0,FN
2025-06-09,1,0,0.5437,0,FN
2025-06-10,1,0,0.8303,0,FN
2025-06-11,1,1,0.676,1,TP
2025-06-12,1,1,0.7451,1,TP
2025-06-13,0,1,0.6937,0,FP
2025-06-16,1,0,0.6829,0,FN
2025-06-17,1,1,0.6776,1,TP
2025-06-18,1,1,0.8037,1,TP
2025-06-19,1,1,0.5715,1,TP
2025-06-20,1,1,0.6763,1,TP
2025-06-23,0,1,0.5248,0,FP
2025-06-24,1,1,0.6388,1,TP
2025-06-25,1,1,0.7306,1,TP
2025-06-26,0,1,0.8164,0,FP
2025-06-27,0,1,0.6526,0,FP
2025-06-30,1,0,0.5681,0,FN
2025-07-01,1,1,0.7081,1,TP
2025-07-02,0,0,0.6395,1,TN
2025-07-03,1,0,0.5774,0,FN
2025-07-04,0,0,0.8404,1,TN
2025-07-07,1,0,0.5962,0,FN
2025-07-08,1,0,0.7762,0,FN
2025-07-09,1,0,0.6082,0,FN
2025-07-10,1,1,0.652,1,TP
2025-07-11,0,0,0.6115,1,TN
2025-07-14,1,0,0.724,0,FN
2025-07-15,1,0,0.6456,0,FN
2025-07-16,0,0,0.5697,1,TN
2025-07-17,1,1,0.5095,1,TP
2025-07-18,0,1,0.6439,0,FP
2025-07-21,1,1,0.7728,1,TP
2025-07-22,0,1,0.5204,0,FP
2025-07-23,1,1,0.5781,1,TP
2025-07-24,1,1,0.5928,1,TP
2025-07-25,1,0,0.8397,0,FN
2025-07-28,1,0,0.7598,0,FN
2025-07-29,1,0,0.7171,0,FN
2025-07-30,1,1,0.5922,1,TP
2025-07-31,0,0,0.7883,1,TN
2025-08-01,0,0,0.5968,1,TN
2025-08-04,1,0,0.5337,0,FN
2025-08-05,1,0,0.5682,0,FN
2025-08-06,1,0,0.6049,0,FN
2025-08-07,1,1,0.8079,1,TP
2025-08-08,0,1,0.638,0,FP
2025-08-11,0,1,0.5508,0,FP
2025-08-12,0,1,0.5539,0,FP
2025-08-13,1,1,0.7819,1,TP
2025-08-14,1,1,0.6848,1,TP
2025-08-18,0,0,0.5019,1,TN
2025-08-19,0,1,0.724,0,FP
2025-08-20,0,0,0.5658,1,TN
2025-08-21,1,1,0.7314,1,TP
2025-08-22,1,0,0.7468,0,FN
2025-08-25,1,1,0.5702,1,TP
2025-08-26,0,0,0.648,1,TN
2025-08-27,1,1,0.6766,1,TP
2025-08-28,1,0,0.5193,0,FN
2025-08-29,0,0,0.6556,1,TN
2025-09-01,0,0,0.5148,1,TN
2025-09-02,1,1,0.7461,1,TP
2025-09-03,1,0,0.5967,0,FN
2025-09-04,1,1,0.554,1,TP
2025-09-05,1,1,0.5878,1,TP
2025-09-08,1,1,0.5735,1,TP
2025-09-09,1,1,0.57,1,TP
2025-09-10,1,0,0.6614,0,FN
2025-09-11,1,1,0.5345,1,TP
2025-09-12,1,1,0.53,1,TP
2025-09-15,1,0,0.5932,0,FN
2025-09-16,1,1,0.77,1,TP
2025-09-17,0,1,0.7637,0,FP
2025-09-18,1,0,0.517,0,FN
2025-09-19,0,1,0.6936,0,FP
2025-09-22,1,1,0.646,1,TP
2025-09-23,1,1,0.8517,1,TP
2025-09-24,0,1,0.8115,0,FP
2025-09-25,0,0,0.5606,1,TN
2025-09-26,0,0,0.501,1,TN
2025-09-29,1,1,0.8089,1,TP
2025-09-30,0,1,0.5063,0,FP
2025-10-01,1,1,0.7716,1,TP
2025-10-02,1,0,0.5335,0,FN
2025-10-10,1,1,0.515,1,TP
2025-10-13,0,0,0.5287,1,TN
2025-10-14,0,1,0.6599,0,FP
2025-10-15,1,1,0.7055,1,TP
2025-10-16,1,1,0.5109,1,TP
2025-10-17,1,1,0.5571,1,TP
2025-10-20,1,1,0.526,1,TP
2025-10-21,1,1,0.6911,1,TP
2025-10-22,1,0,0.5274,0,FN
2025-10-23,0,1,0.5864,0,FP
2025-10-24,1,1,0.6517,1,TP
2025-10-27,1,0,0.5733,0,FN
2025-10-28,0,1,0.8238,0,FP
2025-10-29,1,0,0.5196,0,FN
2025-10-30,1,0,0.6241,0,FN
2025-10-31,1,1,0.6185,1,TP
2025-11-03,1,1,0.8198,1,TP
2025-11-04,0,1,0.7348,0,FP
2025-11-05,0,0,0.5516,1,TN
2025-11-06,1,1,0.747,1,TP
2025-11-07,0,1,0.5842,0,FP
2025-11-10,1,1,0.7275,1,TP
2025-11-11,1,1,0.5253,1,TP
2025-11-12,1,0,0.582,0,FN
2025-11-13,1,0,0.5906,0,FN
2025-11-14,0,1,0.5706,0,FP
2025-11-17,1,1,0.6509,1,TP
2025-11-18,0,1,0.6131,0,FP
2025-11-19,0,1,0.7574,0,FP
2025-11-20,1,0,0.5903,0,FN
2025-11-21,0,1,0.624,0,FP
2025-11-24,0,1,0.6787,0,FP
2025-11-25,1,1,0.5703,1,TP
2025-11-26,1,1,0.6049,1,TP
2025-11-27,1,0,0.5153,0,FN
2025-11-28,0,1,0.6659,0,FP
2025-12-01,0,1,0.5284,0,FP
2025-12-02,1,1,0.6494,1,TP
2025-12-03,1,0,0.6255,0,FN
2025-12-04,0,1,0.7602,0,FP
2025-12-05,1,1,0.6426,1,TP
2025-12-08,1,1,0.5929,1,TP
2025-12-09,0,1,0.61,0,FP
2025-12-10,0,1,0.6129,0,FP
2025-12-11,0,0,0.5175,1,TN
2025-12-12,1,1,0.8017,1,TP
2025-12-15,0,1,0.6253,0,FP
2025-12-16,0,1,0.5428,0,FP
2025-12-17,1,0,0.5951,0,FN
2025-12-18,0,1,0.5353,0,FP
2025-12-19,1,1,0.6591,1,TP
2025-12-22,1,1,0.5287,1,TP
2025-12-23,1,1,0.5562,1,TP
2025-12-24,0,1,0.8473,0,FP
2025-12-26,1,0,0.6561,0,FN
2025-12-29,1,1,0.6766,1,TP
2025-12-30,0,1,0.5385,0,FP
2026-01-02,1,1,0.5981,1,TP
2026-01-05,1,0,0.6031,0,FN
2026-01-06,1,1,0.802,1,TP
2026-01-07,1,1,0.591,1,TP
2026-01-08,1,1,0.6059,1,TP
