Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2023-08-23,0,1,0.6125,0,FP
2023-08-24,1,0,0.5211,0,FN
2023-08-25,0,1,0.7488,0,FP
2023-08-28,1,0,0.9388,0,FN
2023-08-29,1,1,0.8174,1,TP
2023-08-30,1,1,0.9155,1,TP
2023-08-31,0,0,0.5143,1,TN
2023-09-01,1,0,0.6609,0,FN
2023-09-04,1,1,0.6596,1,TP
2023-09-05,0,1,0.7531,0,FP
2023-09-06,0,1,0.6509,0,FP
2023-09-07,0,0,0.5631,1,TN
2023-09-08,0,1,0.6062,0,FP
2023-09-11,1,0,0.7801,0,FN
2023-09-12,0,1,0.6666,0,FP
2023-09-13,0,1,0.5107,0,FP
2023-09-14,1,0,0.872,0,FN
2023-09-15,1,1,0.8339,1,TP
2023-09-18,0,0,0.8109,1,TN
2023-09-19,0,0,0.6957,1,TN
2023-09-20,1,0,0.9755,0,FN
2023-09-21,0,0,0.8672,1,TN
2023-09-22,0,0,0.9644,1,TN
2023-09-25,0,0,0.6843,1,TN
2023-09-26,0,0,0.9883,1,TN
2023-09-27,1,0,0.5965,0,FN
2023-10-04,0,0,0.5793,1,TN
2023-10-05,0,0,0.5907,1,TN
2023-10-06,1,0,0.6016,0,FN
2023-10-10,0,0,0.5847,1,TN
2023-10-11,1,0,0.5957,0,FN
2023-10-12,1,0,0.5793,0,FN
2023-10-13,0,0,0.5636,1,TN
2023-10-16,0,0,0.575,1,TN
2023-10-17,1,0,0.586,0,FN
2023-10-18,1,0,0.5705,0,FN
2023-10-19,0,0,0.5557,1,TN
2023-10-20,0,0,0.567,1,TN
2023-10-23,0,0,0.5778,1,TN
2023-10-24,1,0,0.5881,0,FN
2023-10-25,0,0,0.5733,1,TN
2023-10-26,0,0,0.5836,1,TN
2023-10-27,1,0,0.5936,0,FN
2023-10-30,1,0,0.5789,0,FN
2023-10-31,0,0,0.5649,1,TN
2023-11-01,1,0,0.5752,0,FN
2023-11-02,1,0,0.5615,0,FN
2023-11-03,1,0,0.5483,0,FN
2023-11-06,1,0,0.5356,0,FN
2023-11-07,0,0,0.5234,1,TN
2023-11-08,0,1,0.5378,0,FP
2023-11-09,1,1,0.6153,1,TP
2023-11-10,0,0,0.5351,1,TN
2023-11-13,0,0,0.7399,1,TN
2023-11-14,1,0,0.7614,0,FN
2023-11-15,1,1,0.6637,1,TP
2023-11-16,1,0,0.6544,0,FN
2023-11-17,0,0,0.6667,1,TN
2023-11-20,1,0,0.7748,0,FN
2023-11-21,1,1,0.7142,1,TP
2023-11-22,1,1,0.6902,1,TP
2023-11-23,1,0,0.7135,0,FN
2023-11-24,0,1,0.6141,0,FP
2023-11-27,0,1,0.5577,0,FP
2023-11-28,1,1,0.8938,1,TP
2023-11-29,0,1,0.7459,0,FP
2023-11-30,1,1,0.5617,1,TP
2023-12-01,0,0,0.6341,1,TN
2023-12-04,1,1,0.5813,1,TP
2023-12-05,0,0,0.6863,1,TN
2023-12-06,1,0,0.7786,0,FN
2023-12-07,0,1,0.735,0,FP
2023-12-08,1,1,0.826,1,TP
2023-12-11,1,0,0.7307,0,FN
2023-12-12,1,1,0.8046,1,TP
2023-12-13,0,1,0.5432,0,FP
2023-12-14,1,1,0.8034,1,TP
2023-12-15,1,1,0.8444,1,TP
2023-12-18,1,1,0.6107,1,TP
2023-12-19,1,0,0.6392,0,FN
2023-12-20,1,1,0.8027,1,TP
2023-12-21,0,1,0.732,0,FP
2023-12-22,0,0,0.5505,1,TN
2023-12-26,1,0,0.5664,0,FN
2023-12-27,1,1,0.6927,1,TP
2023-12-28,1,1,0.7804,1,TP
2024-01-02,1,1,0.5438,1,TP
2024-01-03,0,0,0.6769,1,TN
2024-01-04,0,1,0.6993,0,FP
2024-01-05,0,0,0.7974,1,TN
2024-01-08,0,0,0.8581,1,TN
2024-01-09,0,1,0.6686,0,FP
2024-01-10,0,0,0.5189,1,TN
2024-01-11,0,0,0.7987,1,TN
2024-01-12,0,0,0.7156,1,TN
2024-01-15,1,0,0.9069,0,FN
2024-01-16,0,0,0.6841,1,TN
2024-01-17,0,0,0.9348,1,TN
2024-01-18,1,0,0.9498,0,FN
2024-01-19,1,0,0.8644,0,FN
2024-01-22,0,1,0.6581,0,FP
2024-01-23,1,0,0.5123,0,FN
2024-01-24,0,1,0.8501,0,FP
2024-01-25,1,0,0.5457,0,FN
2024-01-26,1,1,0.698,1,TP
2024-01-29,1,1,0.6682,1,TP
2024-01-30,0,1,0.6722,0,FP
2024-01-31,0,1,0.8328,0,FP
2024-02-01,1,1,0.6555,1,TP
2024-02-02,1,1,0.5456,1,TP
2024-02-05,0,1,0.5391,0,FP
2024-02-06,0,0,0.7116,1,TN
2024-02-07,1,0,0.7339,0,FN
2024-02-08,1,1,0.6534,1,TP
2024-02-13,1,1,0.568,1,TP
2024-02-14,0,0,0.659,1,TN
2024-02-15,0,1,0.5513,0,FP
2024-02-16,1,1,0.8084,1,TP
2024-02-19,1,1,0.5638,1,TP
2024-02-20,0,1,0.8105,0,FP
2024-02-21,0,0,0.5009,1,TN
2024-02-22,1,1,0.7069,1,TP
2024-02-23,1,1,0.5216,1,TP
2024-02-26,0,1,0.6935,0,FP
2024-02-27,0,0,0.5903,1,TN
2024-02-28,1,0,0.6742,0,FN
2024-02-29,0,1,0.6565,0,FP
2024-03-04,1,0,0.745,0,FN
2024-03-05,0,1,0.6253,0,FP
2024-03-06,0,1,0.6728,0,FP
2024-03-07,1,0,0.5657,0,FN
2024-03-08,1,0,0.5592,0,FN
2024-03-11,0,1,0.5567,0,FP
2024-03-12,1,1,0.8066,1,TP
2024-03-13,1,1,0.7244,1,TP
2024-03-14,1,1,0.7138,1,TP
2024-03-15,0,1,0.5668,0,FP
2024-03-18,1,1,0.5784,1,TP
2024-03-19,0,0,0.5429,1,TN
2024-03-20,1,1,0.6239,1,TP
2024-03-21,1,1,0.513,1,TP
2024-03-22,0,0,0.649,1,TN
2024-03-25,0,0,0.736,1,TN
2024-03-26,1,1,0.794,1,TP
2024-03-27,0,0,0.5397,1,TN
2024-03-28,0,0,0.637,1,TN
2024-03-29,1,1,0.7389,1,TP
2024-04-01,1,0,0.6277,0,FN
2024-04-02,1,0,0.5269,0,FN
2024-04-03,0,0,0.6317,1,TN
2024-04-04,1,1,0.5183,1,TP
2024-04-05,0,1,0.5245,0,FP
2024-04-08,1,1,0.5176,1,TP
2024-04-09,0,1,0.5238,0,FP
2024-04-11,1,1,0.5171,1,TP
2024-04-12,0,1,0.5228,0,FP
2024-04-15,0,1,0.5161,0,FP
2024-04-16,0,1,0.5101,0,FP
2024-04-17,0,1,0.5036,0,FP
2024-04-18,1,0,0.5025,0,FN
2024-04-19,0,1,0.5032,0,FP
2024-04-22,1,0,0.5024,0,FN
2024-04-23,0,1,0.5038,0,FP
2024-04-24,1,0,0.5023,0,FN
2024-04-25,0,1,0.5039,0,FP
2024-04-26,1,0,0.5015,0,FN
2024-04-29,1,1,0.5041,1,TP
2024-04-30,1,1,0.5104,1,TP
2024-05-02,0,1,0.5157,0,FP
2024-05-03,0,1,0.5094,0,FP
2024-05-07,1,1,0.5038,1,TP
2024-05-08,1,1,0.5093,1,TP
2024-05-09,0,1,0.5153,0,FP
2024-05-10,1,1,0.5093,1,TP
2024-05-13,0,1,0.5147,0,FP
2024-05-14,1,1,0.7503,1,TP
2024-05-16,1,1,0.6936,1,TP
2024-05-17,0,1,0.7636,0,FP
2024-05-20,1,1,0.6529,1,TP
2024-05-21,0,0,0.7366,1,TN
2024-05-22,0,1,0.8339,0,FP
2024-05-23,0,0,0.5609,1,TN
2024-05-24,0,0,0.7997,1,TN
2024-05-27,1,1,0.7952,1,TP
2024-05-28,0,1,0.7396,0,FP
2024-05-29,0,1,0.6796,0,FP
2024-05-30,0,0,0.5094,1,TN
2024-05-31,1,1,0.8275,1,TP
2024-06-03,1,1,0.8418,1,TP
2024-06-04,0,0,0.5549,1,TN
2024-06-05,1,0,0.5717,0,FN
2024-06-07,1,0,0.6853,0,FN
2024-06-10,0,0,0.8263,1,TN
2024-06-11,1,0,0.8137,0,FN
2024-06-12,1,1,0.8826,1,TP
2024-06-13,1,1,0.6049,1,TP
2024-06-14,1,1,0.6479,1,TP
2024-06-17,0,0,0.6093,1,TN
2024-06-18,1,0,0.5577,0,FN
2024-06-19,1,0,0.6613,0,FN
2024-06-20,1,0,0.5601,0,FN
2024-06-21,0,0,0.5972,1,TN
2024-06-24,0,1,0.5201,0,FP
2024-06-25,1,1,0.5825,1,TP
2024-06-26,1,0,0.6255,0,FN
2024-06-27,0,0,0.7284,1,TN
2024-06-28,1,1,0.5649,1,TP
2024-07-01,1,0,0.589,0,FN
2024-07-02,0,1,0.5504,0,FP
2024-07-03,1,1,0.7171,1,TP
2024-07-04,1,1,0.6424,1,TP
2024-07-05,1,0,0.5332,0,FN
2024-07-08,0,1,0.6464,0,FP
2024-07-09,1,1,0.5754,1,TP
2024-07-10,1,0,0.5476,0,FN
2024-07-11,1,1,0.627,1,TP
2024-07-12,0,1,0.6806,0,FP
2024-07-15,1,1,0.6951,1,TP
2024-07-16,1,1,0.5602,1,TP
2024-07-17,0,1,0.5867,0,FP
2024-07-18,0,1,0.6798,0,FP
2024-07-19,0,0,0.5075,1,TN
2024-07-22,0,0,0.638,1,TN
2024-07-23,1,1,0.6387,1,TP
2024-07-24,0,0,0.5685,1,TN
2024-07-25,0,1,0.7206,0,FP
2024-07-26,1,1,0.6267,1,TP
2024-07-29,1,1,0.6813,1,TP
2024-07-30,0,0,0.7602,1,TN
2024-07-31,1,1,0.5207,1,TP
2024-08-01,1,1,0.6016,1,TP
2024-08-02,0,0,0.5724,1,TN
2024-08-05,0,1,0.7905,0,FP
2024-08-06,1,1,0.5409,1,TP
2024-08-07,1,0,0.828,0,FN
2024-08-08,0,0,0.5609,1,TN
2024-08-09,1,1,0.6716,1,TP
2024-08-12,1,1,0.5588,1,TP
2024-08-13,1,1,0.7924,1,TP
2024-08-14,1,1,0.7124,1,TP
2024-08-16,1,1,0.5111,1,TP
2024-08-19,0,1,0.6416,0,FP
2024-08-20,1,1,0.8709,1,TP
2024-08-21,1,1,0.7183,1,TP
2024-08-22,1,1,0.6901,1,TP
2024-08-23,0,1,0.5683,0,FP
2024-08-26,0,1,0.7393,0,FP
2024-08-27,0,1,0.64,0,FP
2024-08-28,1,0,0.6335,0,FN
2024-08-29,0,0,0.6158,1,TN
2024-08-30,1,0,0.5396,0,FN
2024-09-02,1,1,0.6454,1,TP
2024-09-03,0,1,0.5329,0,FP
2024-09-04,0,1,0.7164,0,FP
2024-09-05,0,1,0.7858,0,FP
2024-09-06,0,1,0.7761,0,FP
2024-09-09,0,1,0.6476,0,FP
2024-09-10,0,0,0.6688,1,TN
2024-09-11,0,1,0.6404,0,FP
2024-09-12,1,1,0.621,1,TP
2024-09-13,1,0,0.5619,0,FN
2024-09-19,1,1,0.732,1,TP
2024-09-20,1,1,0.5421,1,TP
2024-09-23,1,0,0.6194,0,FN
2024-09-24,1,0,0.6133,0,FN
2024-09-25,0,1,0.7768,0,FP
2024-09-26,1,0,0.6754,0,FN
2024-09-27,0,0,0.7322,1,TN
