Date,y,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2023-08-07,0,-0.000994527,46.61541459,-0.006129649996696,-0.048928529205054,-1.8913570360000005
2023-08-08,0,-0.008523268,44.61860989,0.0009342207057798,0.0260111898395214,-3.3548981179999995
2023-08-09,1,-0.002611208,43.3122464,0.0198587910123855,-0.0778171970015808,-3.238006945
2023-08-10,0,0.012025453,50.87552125,0.0271849021041661,0.0396392641417717,-0.0885471679999998
2023-08-11,0,-0.001367497,48.49982625,-0.0511545291451738,-0.0109180853684884,-0.3881193650000001
2023-08-14,0,-0.00396704,42.96340888,-0.0308778098360691,-0.0702657243799,-1.156066954
2023-08-16,0,-0.007899839,38.17306168,0.0132207458063327,0.0162320182905268,-2.549448559
2023-08-17,0,-0.017749955,38.01808122,-0.0184267334690995,0.089552623969177,-5.59364071
2023-08-18,0,-0.002295039,34.60920172,0.0274810385718056,-0.0010014773280655,-4.768701245
2023-08-21,1,-0.006110301,31.69606078,0.0152943330030468,0.00528230769208,-4.830682200000002
2023-08-22,1,0.001715457,26.52483491,-0.024592396444329,-0.0055845617457856,-3.256659229999997
2023-08-23,0,0.00276242,17.95081001,-0.0247120076235063,-0.0198438762366608,-1.7757476900000029
2023-08-24,1,-0.004078676,21.65231611,-0.0896012435593647,-0.0085688978373283,-1.9657318099999976
2023-08-25,0,0.012761935,34.38640028,-0.0005224657404387,-0.004870817736573,1.2917471399999982
2023-08-28,1,-0.00733272,32.03023069,0.0526270457053987,0.0008127007316689,-0.2168553099999997
2023-08-29,1,0.009588135,42.06247526,-0.0056363844557432,0.0360678924517881,2.018709900000001
2023-08-30,1,0.003434359,45.39622591,-0.0478879951184758,-0.0289157859623845,2.509151620000001
2023-08-31,0,0.003543671,39.78591983,-0.0215045920580605,-0.0672075136549743,2.8895405399999987
2023-09-01,1,-0.001934524,39.53025316,0.0132498795067452,-0.132307767323268,2.037029199999999
2023-09-04,1,0.002906241,43.54587976,-0.0242048185751118,0.0022180627300958,2.33426068
2023-09-05,0,0.008096018,53.19803711,-0.0176546668952877,0.0354455422408923,3.609490655000001
2023-09-06,0,-0.000917454,66.53023992,-0.1064147206097447,-0.032645533031995,2.715942327
2023-09-07,0,-0.007322847,61.8134335,-0.0529136726752388,0.0218748418062251,0.6710935990000002
2023-09-08,0,-0.005900353,61.90424324,-0.0189782662907864,-0.066270527116397,-0.6387193259999999
2023-09-11,1,-0.000227663,60.79516491,0.0031256868933842,0.0003360948327815,-0.5009520250000001
2023-09-12,0,0.003604605,61.28108828,-0.0258594813616257,0.0054085659474409,0.3928674519999999
2023-09-13,0,-0.007970972,58.07694748,0.0493010079285811,0.00054295180189,-1.2645806329999996
2023-09-14,1,-0.00074148,49.08082089,-0.0396121827002198,-0.1938957338321376,-1.079363893
2023-09-15,1,0.014954471,64.78679505,0.0080869061473509,0.1332275281640393,2.274522071
2023-09-18,0,0.010973904,65.56735372,0.0441873008718127,0.0191360441503398,4.094539222
2023-09-19,0,-0.010262864,55.53810858,0.0425770375179133,0.0744022720501718,1.090325807
2023-09-20,1,-0.006042177,49.52172261,0.0038287954477227,0.0229802023528922,-0.394342641
2023-09-21,0,0.000207085,50.84341239,-0.0140063410528958,-0.0118073968319247,-0.273503208
2023-09-22,0,-0.017644824,39.97285767,0.076821188004899,0.0746061411608343,-3.789390701
2023-09-25,0,-0.002723455,33.31730887,0.0123378245941996,-0.0182472428135742,-3.475069937
2023-09-26,0,-0.004944113,31.92354674,0.0301421743883318,-0.0376361022022067,-3.630327759
2023-09-27,1,-0.013225369,30.16324278,0.0211898078867811,0.0517449789546375,-5.3395563500000005
2023-10-04,0,0.000852305,32.66950265,0.0002781597462675,-0.0091722099537498,-3.834587159999998
2023-10-05,0,-0.024383492,26.2407807,0.0994855701356072,0.171092234683897,-7.516186610000002
2023-10-06,1,-0.000869086,23.72648568,0.0174031643109993,-0.0095517557914748,-5.744811049999999
2023-10-10,0,0.002131975,26.88316435,-0.0362816243054457,-0.0321813992778681,-3.71558065
2023-10-11,1,-0.002556437,26.47438567,0.0558629439519955,-0.0019697211455005,-2.983196890000002
2023-10-12,1,0.019577516,28.83393041,0.0491078330888563,0.1393143642055294,1.904368869999999
2023-10-13,0,0.012065295,29.16352549,-0.0188700636012351,0.0420397518190993,4.295203170000001
2023-10-16,0,-0.009590961,29.45558439,-0.0022095821919521,0.0140345029639341,1.8587765200000028
2023-10-17,1,-0.00813918,29.01321244,0.0124632852806545,0.0007551129444003,0.22867587
2023-10-18,1,0.009774558,34.26366149,0.0315859156038067,0.022216925259018,2.446120999999998
2023-10-19,0,0.000987321,40.44450107,-0.0641357983933454,0.0011834927937277,2.440479320000001
2023-10-20,0,-0.019187227,35.29732844,0.045446741767892,-0.0026189953024005,-1.5189499600000005
2023-10-23,0,-0.017033078,32.36669131,0.05865105672027,-0.009915170865149,-4.125124450000001
2023-10-24,1,-0.00759932,33.82987143,-0.0261653446807508,-0.0051886281028945,-4.299584779999996
2023-10-25,0,0.011176078,38.4147644,0.0652375371538802,0.0473679274107174,-0.8398100500000041
2023-10-26,0,-0.00857029,43.20679562,-0.0688111638680362,0.0014249763226299,-1.85532259
2023-10-27,1,-0.027494828,36.06250928,0.0781847525074721,0.0673520815711041,-6.119817789999999
2023-10-30,1,0.001621065,35.82290592,0.0208684073348024,0.0057709622079507,-3.98107658
2023-10-31,0,0.003355471,37.73424052,-0.0382877460173927,0.0092732354424844,-1.9401694199999968
2023-11-01,1,-0.014192142,26.11254686,-0.0242180152584925,0.003208091209327,-3.533876590000005
2023-11-02,1,0.010293708,24.8248973,0.008630524254682,0.0285301008993696,-0.2646185199999991
2023-11-03,1,0.017896245,34.80497248,0.0444160172944081,-0.0118164423308781,3.73488055
2023-11-06,1,0.0107059,41.00044267,-0.0121056627127118,0.021914875773831,5.522345690000002
2023-11-07,0,0.055049005,54.32964322,0.1778470064018313,0.327021539973841,15.53985328
2023-11-08,0,-0.023618671,48.28460889,0.1033243543773569,0.047067542101487,7.8598817300000015
2023-11-09,1,-0.009182872,50.5608514,0.0003409777084821,-0.0219372703850764,4.630642529999999
2023-11-10,0,0.002252135,55.38551415,-0.0390067924395554,-0.0122219639189347,4.265489220000001
2023-11-13,0,-0.007203299,55.44971325,0.0180774764716651,-0.0027896696244917,2.1055955500000003
2023-11-14,1,-0.00245144,52.18980415,-0.0312204680285135,-0.0040625915317082,1.3083711699999991
2023-11-15,1,0.01219363,57.43129403,0.0169175852142537,0.0044680541870301,3.491980301
2023-11-16,1,0.021716622,70.35258804,-0.0147047263865349,0.0360892616857322,7.071930942
2023-11-17,0,0.000607057,70.20908158,-0.0142878927212071,-0.0309353237109037,5.655182118000001
2023-11-20,1,-0.007394032,66.97498602,-0.001242999010603,-0.021533532077675,2.898081607
2023-11-21,1,0.008607043,73.27570032,-0.0195579020616514,-0.0049623268495961,3.870264751999999
2023-11-22,1,0.007685536,73.01944365,-0.0118550680412634,-0.0039146149016744,4.4179359300000005
2023-11-23,1,0.000509757,70.39043753,-0.0383825153743231,-0.010485786533068,3.36556976
2023-11-24,0,0.001297088,68.72924145,-0.0201399919015079,-0.0904254243410278,2.66065944
2023-11-27,0,-0.007315108,48.9590454,-0.1997194190456674,0.012804698180564,0.3557721499999999
2023-11-28,1,-0.000388588,61.84260122,-0.1329495329205592,0.0018316417880352,-0.0692537299999997
2023-11-29,0,0.010403886,72.54998763,-0.0559216474516932,-0.0320232974320289,1.7579736500000005
2023-11-30,1,-0.000773549,71.21678297,-0.0056938077609722,0.0001085403275435,0.9319174299999986
2023-12-01,0,0.006124519,79.00188356,-0.014754205202363,-0.0197212810979428,1.664524150000002
2023-12-04,1,-0.012015314,71.00886311,-0.0126952653718057,0.019720330708373,-1.43083631
2023-12-05,0,0.003960173,68.44911708,-0.0465820477246698,-0.4631392470884172,-0.6312397499999989
2023-12-06,1,-0.008252781,52.01678073,-0.0879660804180089,-0.158513143704547,-2.4393940300000025
2023-12-07,0,0.000440853,51.91224091,-0.0113522792710694,-0.0413586504891698,-2.091619509999997
2023-12-08,1,-0.001327257,56.41307856,-0.0173024997455839,0.0026935500789955,-2.14707885
2023-12-11,1,0.010291684,57.49991412,-0.0186385999430491,-0.0029777436840188,0.15449555
2023-12-12,1,0.002978268,54.50114818,-0.031127621168439,-0.00902205094585,0.4985252899999999
2023-12-13,0,0.003916479,56.75013529,-0.0272584041041361,-0.0404754614982074,0.9538282499999972
2023-12-14,1,-0.009754516,48.90271117,0.0331578157880958,-0.1511078765181244,-1.4540564899999993
2023-12-15,1,0.013262739,61.26086539,0.042823532059764,0.0847716551950821,1.313155690000002
2023-12-18,1,0.00758857,64.79049559,0.0231639366640337,-0.0213549982105147,2.338266039999997
2023-12-19,1,0.001286464,60.90745696,-0.0286960331877059,-0.0257083963881283,1.832027010000001
2023-12-20,1,0.000658152,61.8026086,-0.0273532080887051,-0.0226021926010737,1.2860815599999995
2023-12-21,0,0.017654838,66.68639731,0.057881853069384,0.1300591228498646,4.35845282
2023-12-22,0,-0.005477249,71.51984481,-0.0119641907237593,0.0230951253287274,1.92719206
2023-12-26,1,-0.000196175,70.00760196,0.0036432551730771,-0.0350405343269084,1.0988589000000033
2023-12-27,1,0.001184167,77.95387124,-0.0145015299579638,-0.0023850944489103,0.7237461200000013
2023-12-28,1,0.004183182,79.01643277,0.0236087688375072,-0.0314402883722246,1.046208649999997
2024-01-02,1,0.015859802,83.71963756,0.0696631068485307,0.0798613543557893,3.7495010800000017
2024-01-03,0,0.005457209,82.92593901,0.0118811064448336,-0.0017714152660319,3.650946699999999
2024-01-04,0,-0.02368827,64.33943677,0.1163180354321964,0.1654265676649728,-2.61272013
2024-01-05,0,-0.007812419,58.73770559,0.0224421625560298,0.0249832748317615,-4.12320046
2024-01-08,0,-0.003461676,62.01956014,-0.0133532056045848,-0.0205904561656096,-4.354216280000003
2024-01-09,0,-0.00398765,54.5956685,-0.0327791525429943,0.0086406697734355,-4.590895479999997
2024-01-10,0,-0.002565804,49.52535455,0.031999056456148,0.0024127950569052,-4.4304542
2024-01-11,0,-0.007548215,45.2219779,0.0263428854983551,-0.004671844942214,-5.265767360000002
2024-01-12,0,-0.000672915,44.5694724,0.0080046994904967,-0.0016444173088858,-4.46020236
2024-01-15,1,-0.006009498,30.58517249,-0.0485863067709586,0.0063384259874359,-4.855954734999999
2024-01-16,0,0.000372177,32.90378598,-0.016735164241513,-0.0286962131323837,-3.821568831
2024-01-17,0,-0.011306759,29.14894382,0.0312105178246753,-0.0198490219420239,-5.308102239
2024-01-18,1,-0.025010044,22.49427739,0.1139882587191567,0.1276557448941089,-9.067909095
2024-01-19,1,0.001698191,20.72309214,0.0030113049815367,0.0008231358972157,-6.658867010000002
2024-01-22,0,0.013312395,18.21633589,-0.009719898028722,0.0545456270775321,-2.417280550000001
2024-01-23,1,-0.003398723,13.44389249,-0.0162260705237091,-0.0983378883875634,-2.344375209999999
2024-01-24,0,0.005769842,22.35588646,-0.099529246154117,0.0168381952046452,-0.4537092999999998
2024-01-25,1,-0.00360535,23.50390784,-0.0070570832274654,-0.0010258160257645,-0.8163786999999978
2024-01-26,1,0.000263216,24.72320581,0.0046943062353856,-0.001597231273668,-0.3277742000000003
2024-01-29,1,0.003321941,28.85638775,0.0553574813363533,-0.0028942627768158,0.6626315299999987
2024-01-30,0,0.008872889,36.63002242,-0.0113918614690953,-0.059454911537613,2.5374677100000014
2024-01-31,0,-0.000736017,39.68065736,0.0031053441414052,-0.0207417211116514,2.068518489999999
2024-02-01,1,-0.000688553,39.67875854,-0.0035397792292175,-0.1570934249119524,1.6870978
2024-02-02,1,0.018006012,53.63722145,0.0544475898985052,0.1272352454637664,5.12549252
2024-02-05,0,0.028250559,64.34906682,0.108035090915552,0.209535391922043,9.953136004
2024-02-06,0,-0.009219098,65.27179375,0.0343104105411962,0.0160202229285602,5.896118002
2024-02-07,1,-0.005848136,76.95382378,-0.064534820499059,0.0062626301603145,3.359515636
2024-02-08,1,0.012873893,79.28152661,0.0473454616622874,0.0154914714109546,5.202030878
2024-02-13,1,0.004107155,77.58093305,-0.0370561270582112,0.0005471103661198,4.78026375
2024-02-14,0,0.011127267,82.11595898,0.0200523340546472,0.0039631219569606,5.87749548
2024-02-15,0,-0.011089161,73.36780252,0.0549465622201532,0.0329864641212829,2.0003287800000003
2024-02-16,1,-0.002529461,73.92825031,0.0105998126079174,-0.0302191931505486,0.7427235799999998
2024-02-19,1,0.01328649,76.59495182,0.0239489319125851,-0.1611257527715892,3.065866109999998
2024-02-20,0,0.011822199,78.113883,-0.0261734515944636,0.0126522648772411,4.57504509
2024-02-21,0,-0.008418843,71.87974208,-0.0037114094173262,0.0193425012374914,1.400016210000004
2024-02-22,1,-0.001687026,71.35513192,-0.0051793919663545,-0.0054591276438049,0.3316023000000001
2024-02-23,1,0.004122167,72.53221878,0.0053256269195456,-0.0011043866723534,0.722423169999999
2024-02-26,0,0.001286553,69.03113121,-0.0373198713733686,-0.0125772702372612,0.41970302
2024-02-27,0,-0.007759484,55.73860569,-0.0687801372326637,0.0306462296678153,-1.7407567600000036
2024-02-28,1,-0.008357213,56.13812389,-0.0361435328401364,0.0321470160164931,-3.5260781100000003
2024-02-29,0,0.01032347,63.25752259,-0.0024093561573956,0.0045340066585932,-0.954278979999998
2024-03-04,1,-0.003750935,56.21966416,-0.0551958420728366,0.0071162591031859,-1.89358365
2024-03-05,0,0.012003955,59.47523641,0.0448553133873392,0.0146090038113548,0.7297245399999994
2024-03-06,0,-0.009343291,49.95718123,-0.0022911480193918,-0.0197171873069441,-1.7527539899999989
2024-03-07,1,-0.002990014,54.06868915,-0.0619647979638466,-0.1991281583533251,-2.3247905600000003
2024-03-08,1,0.002318019,56.54312567,-0.0077155975266927,-0.0349096786630092,-1.6264709199999992
2024-03-11,0,0.012286252,56.16488873,0.0123795014235184,0.0221805143928044,1.0611065399999973
2024-03-12,1,-0.007681416,45.8364031,-0.0300003571420597,-0.0166891549691046,-1.0923987499999974
2024-03-13,1,0.008225958,54.90765903,-0.0234540168469914,0.0151647836220263,0.6215474000000007
2024-03-14,1,0.004375515,57.98810491,-0.0120454402771663,-0.0334928272524903,1.1428297199999982
2024-03-15,0,0.009308421,60.23364087,0.0163705063778407,-0.0356448625634886,2.609551670000002
2024-03-18,1,-0.019281614,49.86339222,0.0497420625526054,0.1450811564635721,-2.422259850000003
2024-03-19,0,0.007099277,56.1897202,-0.0349265999341743,-0.0365508675743342,-0.679528549999997
2024-03-20,1,-0.011108355,54.85126177,0.0124206505752173,-0.0035487202907251,-3.188917240000002
2024-03-21,1,0.012707991,55.77913349,0.0050452152047504,0.0280589682068184,-0.0419154999999982
2024-03-22,0,0.023773467,64.71510559,0.0917847671126126,0.1356778440194901,4.87717275
2024-03-25,0,-0.002289504,60.41496673,-0.0333195917693767,0.0024404279937675,3.01014481
2024-03-26,1,-0.004006469,62.86140826,-0.0077601289468978,0.0069364184175659,1.1389436199999992
2024-03-27,0,0.007105117,66.31017222,0.0475871193941399,-0.014028497817967,2.093770299999999
2024-03-28,0,-0.000718399,65.34561878,-0.0204199049538278,-0.0254727692166696,1.1028935499999974
2024-03-29,1,-0.003377628,60.01712322,-0.0575786805637004,-0.0097786783968336,-0.2691415499999934
2024-04-01,1,0.000294883,64.13099907,-0.0072201521469632,-0.0074877289144357,-0.5353443800000051
2024-04-02,1,0.000447803,61.53308364,-0.0072715409858892,-0.0285019733389741,-0.7042700499999981
2024-04-03,0,0.001926845,60.64522038,0.0028196417801149,-0.0345661375538117,-0.503954499999999
2024-04-04,1,-0.016919394,48.04080666,0.0469443157231914,0.0872753606155747,-4.448713170000001
2024-04-05,0,0.012857664,63.23236752,-0.0276767989108628,0.0310792064834259,-1.0095524900000008
2024-04-08,1,-0.010186661,54.84474292,0.0307292206518492,0.0014693454354333,-3.3148360199999978
2024-04-09,0,0.00126658,61.53210665,-0.0487620470380565,-0.0172667789033678,-2.5919134400000026
2024-04-11,1,-0.004606473,53.06430854,0.0021006608895235,-0.0065950893304203,-3.2667474
2024-04-12,0,0.000665192,36.85217128,-0.0211162834460481,-0.0039799124223982,-2.618289449999999
2024-04-15,0,-0.009330526,33.39799221,0.0215722929912081,-0.0019097550792217,-4.22945543
2024-04-16,0,-0.004256211,33.33163623,0.0197101189647028,-0.0936527741649291,-4.346719432
2024-04-17,0,-0.023031079,19.61837675,0.0589256875356607,0.1165057618250404,-8.330589116999999
2024-04-18,1,-0.009800187,17.88836399,0.0521905236259856,-0.0056396392263717,-8.536968241
2024-04-19,0,0.019361089,31.92462757,0.0837533863205002,0.052151538219376,-2.5410913400000013
2024-04-22,1,-0.016393499,27.85269249,0.109203582272841,-0.1108923235013277,-5.262019139999998
2024-04-23,0,0.014395067,34.65103783,0.0233767695297304,0.0725641751634222,-0.9185892000000032
2024-04-24,1,-0.00244454,33.18082944,-0.0017418651345484,-0.0007644437636713,-1.01510081
2024-04-25,0,0.019903382,46.03223066,0.0138499213594109,0.0840604075859667,3.63936352
2024-04-26,1,-0.017770677,36.02041652,0.0121989712842807,0.046981649516308,-0.7214796199999967
2024-04-29,1,0.010486462,42.86208059,-0.0050608444758211,0.0269384810310215,1.8402573799999988
2024-04-30,1,0.011643546,46.51243281,0.0192079768122512,0.0275850472954148,4.097561949999999
2024-05-02,0,0.001717676,48.45970877,-0.0224698102919274,0.0008746821761409,3.706267435
2024-05-03,0,-0.00312895,47.30113701,-0.0698080715008866,-0.0008967428771775,2.318008968
2024-05-07,1,-0.002619275,49.37275653,-0.0095849191610866,-0.0425134562062545,1.314820123
2024-05-08,1,0.021338947,56.94787752,0.0288846507141342,0.0493803497865652,5.679123891
2024-05-09,0,0.003901863,66.51627714,-0.0904697216234575,-0.0152478370191859,5.281229621
2024-05-10,1,-0.012061356,65.32748609,-0.0065213529520957,0.0239893573900928,1.4312336739999996
2024-05-13,0,0.005695106,62.15120136,-0.0497534744483276,0.0012471564309946,2.259525078000001
2024-05-14,1,-0.000153963,69.90614836,-0.1159713186592612,3.507615140474485e-05,1.6135549699999991
2024-05-16,1,0.001147081,66.51284031,-0.0546054524716854,-0.0156637314164553,1.3722597400000005
2024-05-17,0,0.00826505,70.19826546,0.0471160508907462,0.0031877967186222,2.72550405
2024-05-20,1,-0.010362214,58.21594625,-0.0595411647179271,-0.0812296888959007,-0.316872270000001
2024-05-21,0,0.006409586,71.19487578,-0.0362287083722394,-0.0266109417722448,0.9646218400000032
2024-05-22,0,-0.006571158,63.14664613,-0.0270091112721408,-0.0437362304344732,-0.8726437600000025
2024-05-23,0,-0.000264324,57.91091865,-0.0147101466397399,-0.0783683952488294,-0.9268823299999998
2024-05-24,0,-0.000605995,56.62023405,0.0182130155419955,-0.0377511405746844,-1.0329967599999996
2024-05-27,1,-0.012648483,50.78849441,0.0643867632453343,0.0478202199374857,-3.70174638
2024-05-28,0,0.013081899,58.31244545,0.0202254554301677,-0.0551572132869955,-0.1983368900000002
2024-05-29,0,-5.14e-05,47.39909458,-0.099720830925412,-0.1119566671623752,-0.2855249900000007
2024-05-30,0,-0.016870319,36.77426304,0.0691909880202952,0.0749437780228419,-3.973043514
2024-05-31,1,-0.015758713,35.53264288,0.0069043754876725,0.028033153761739,-6.522493833
2024-06-03,1,0.000409744,31.82669064,-0.0055755283105334,-0.0015303132890212,-5.020168097
2024-06-04,0,0.017296785,42.45738142,0.067006213153979,0.0809874236948848,-0.2025667800000006
2024-06-05,1,-0.007641337,39.1177934,0.0215725158359942,0.0118876787476649,-1.724239667
2024-06-07,1,0.010239981,40.02448469,-0.0167479493273821,-0.0933071078290206,0.9179027630000008
2024-06-10,0,0.012257685,49.69817697,0.0251552064570836,0.0395087799990285,3.4377834019999995
2024-06-11,1,-0.007928004,43.7364278,0.0035669636522577,-0.0213826369703191,1.011738471
2024-06-12,1,0.001535246,46.98954818,-0.0099291414148532,-0.0089799863602006,1.145626767
2024-06-13,1,0.008410796,50.70220445,-0.0004681322376707,0.0201615582827816,2.72918395
2024-06-14,1,0.009746449,54.58881669,0.0381739068402611,0.0233649953528685,4.24748814
2024-06-17,0,0.001280548,60.73809355,-0.0468544613582313,-0.0162622992570806,3.5387284260000005
2024-06-18,1,-0.005204836,53.41930871,-0.040869219272023,-0.0222150644658487,1.5191850220000005
2024-06-19,1,0.007196746,56.25359665,0.0275107543737767,0.0027739925684615,2.64299979
2024-06-20,1,0.012015485,68.97829576,-0.0228465671355651,0.0185734103257519,4.57749083
2024-06-21,0,0.003675251,80.24384094,-0.0587078660500104,0.0005850241880658,4.19739178
2024-06-24,0,-0.008358537,74.06508365,0.0029698889479097,0.0231593606326878,1.165859619999999
2024-06-25,1,-0.007039158,64.65474321,-0.0682854125978207,-0.0323584080455177,-0.9162462299999988
2024-06-26,1,0.003487891,70.81527972,-0.0188271179479295,-0.0379685640418454,-0.2085418600000004
2024-06-27,0,0.006345246,69.72195955,-0.0161550542269677,0.0075335740364437,0.9865000299999984
2024-06-28,1,-0.002865796,63.07232423,-0.0254560630792402,-0.1010910213999531,-0.1346212700000002
2024-07-01,1,0.004930252,71.28205514,-0.0495610572690181,-0.1290895050403868,0.7235842100000021
2024-07-02,0,0.002316973,71.57496161,0.0119139214951387,-0.0028900431339158,0.8077768600000006
