Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2023-08-23,0,1,0.5252,0,FP
2023-08-24,1,1,0.5135,1,TP
2023-08-25,0,1,0.7669,0,FP
2023-08-28,1,0,0.8397,0,FN
2023-08-29,1,1,0.8628,1,TP
2023-08-30,1,1,0.8323,1,TP
2023-08-31,0,1,0.7185,0,FP
2023-09-01,1,0,0.5373,0,FN
2023-09-04,1,1,0.5798,1,TP
2023-09-05,0,1,0.6788,0,FP
2023-09-06,0,1,0.728,0,FP
2023-09-07,0,0,0.6606,1,TN
2023-09-08,0,1,0.6569,0,FP
2023-09-11,1,0,0.5978,0,FN
2023-09-12,0,0,0.5503,1,TN
2023-09-13,0,1,0.5408,0,FP
2023-09-14,1,0,0.8719,0,FN
2023-09-15,1,1,0.7555,1,TP
2023-09-18,0,0,0.636,1,TN
2023-09-19,0,0,0.6999,1,TN
2023-09-20,1,0,0.919,0,FN
2023-09-21,0,0,0.8268,1,TN
2023-09-22,0,0,0.8958,1,TN
2023-09-25,0,0,0.6885,1,TN
2023-09-26,0,0,0.9506,1,TN
2023-09-27,1,0,0.8476,0,FN
2023-10-04,0,1,0.6213,0,FP
2023-10-05,0,0,0.74,1,TN
2023-10-06,1,0,0.5021,0,FN
2023-10-10,0,1,0.5531,0,FP
2023-10-11,1,1,0.6331,1,TP
2023-10-12,1,1,0.8155,1,TP
2023-10-13,0,1,0.5889,0,FP
2023-10-16,0,0,0.5682,1,TN
2023-10-17,1,0,0.7602,0,FN
2023-10-18,1,0,0.605,0,FN
2023-10-19,0,0,0.7963,1,TN
2023-10-20,0,0,0.6595,1,TN
2023-10-23,0,1,0.8379,0,FP
2023-10-24,1,0,0.7379,0,FN
2023-10-25,0,1,0.5491,0,FP
2023-10-26,0,0,0.8694,1,TN
2023-10-27,1,0,0.5215,0,FN
2023-10-30,1,1,0.8575,1,TP
2023-10-31,0,0,0.8299,1,TN
2023-11-01,1,0,0.8171,0,FN
2023-11-02,1,1,0.6257,1,TP
2023-11-03,1,1,0.7447,1,TP
2023-11-06,1,0,0.5122,0,FN
2023-11-07,0,0,0.6047,1,TN
2023-11-08,0,1,0.6075,0,FP
2023-11-09,1,1,0.5688,1,TP
