Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2023-08-23,0,1,0.6117,0,FP
2023-08-24,1,1,0.543,1,TP
2023-08-25,0,1,0.7689,0,FP
2023-08-28,1,0,0.8383,0,FN
2023-08-29,1,1,0.9122,1,TP
2023-08-30,1,1,0.7598,1,TP
2023-08-31,0,1,0.672,0,FP
2023-09-01,1,1,0.528,1,TP
2023-09-04,1,1,0.6088,1,TP
2023-09-05,0,1,0.6621,0,FP
2023-09-06,0,1,0.7432,0,FP
2023-09-07,0,0,0.6694,1,TN
2023-09-08,0,1,0.7379,0,FP
2023-09-11,1,0,0.605,0,FN
2023-09-12,0,0,0.5731,1,TN
2023-09-13,0,1,0.5524,0,FP
2023-09-14,1,0,0.7822,0,FN
2023-09-15,1,1,0.7899,1,TP
2023-09-18,0,0,0.6344,1,TN
2023-09-19,0,0,0.6385,1,TN
2023-09-20,1,0,0.9255,0,FN
2023-09-21,0,0,0.8582,1,TN
2023-09-22,0,0,0.874,1,TN
2023-09-25,0,0,0.6905,1,TN
2023-09-26,0,0,0.9597,1,TN
2023-09-27,1,0,0.8563,0,FN
2023-10-04,0,1,0.6102,0,FP
2023-10-05,0,0,0.6955,1,TN
2023-10-06,1,1,0.5355,1,TP
2023-10-10,0,1,0.6575,0,FP
2023-10-11,1,1,0.5724,1,TP
2023-10-12,1,1,0.8142,1,TP
2023-10-13,0,1,0.7289,0,FP
2023-10-16,0,1,0.5908,0,FP
2023-10-17,1,0,0.761,0,FN
2023-10-18,1,0,0.677,0,FN
2023-10-19,0,0,0.715,1,TN
2023-10-20,0,0,0.6655,1,TN
2023-10-23,0,1,0.6503,0,FP
2023-10-24,1,0,0.6358,0,FN
2023-10-25,0,1,0.609,0,FP
2023-10-26,0,0,0.5485,1,TN
2023-10-27,1,0,0.6044,0,FN
2023-10-30,1,1,0.7939,1,TP
2023-10-31,0,0,0.6432,1,TN
2023-11-01,1,0,0.6356,0,FN
2023-11-02,1,1,0.7504,1,TP
2023-11-03,1,1,0.6127,1,TP
2023-11-06,1,1,0.6951,1,TP
2023-11-07,0,0,0.6056,1,TN
2023-11-08,0,1,0.5674,0,FP
2023-11-09,1,1,0.5541,1,TP
2023-11-10,0,0,0.5084,1,TN
2023-11-13,0,0,0.5621,1,TN
2023-11-14,1,0,0.5662,0,FN
2023-11-15,1,1,0.582,1,TP
2023-11-16,1,0,0.5207,0,FN
2023-11-17,0,1,0.5092,0,FP
2023-11-20,1,0,0.5548,0,FN
2023-11-21,1,1,0.5959,1,TP
2023-11-22,1,1,0.6129,1,TP
2023-11-23,1,0,0.5511,0,FN
2023-11-24,0,1,0.5735,0,FP
2023-11-27,0,0,0.5233,1,TN
2023-11-28,1,1,0.648,1,TP
2023-11-29,0,1,0.6377,0,FP
2023-11-30,1,1,0.5338,1,TP
2023-12-01,0,0,0.5349,1,TN
2023-12-04,1,1,0.5436,1,TP
2023-12-05,0,1,0.5077,0,FP
2023-12-06,1,0,0.5097,0,FN
2023-12-07,0,1,0.5856,0,FP
2023-12-08,1,1,0.5715,1,TP
2023-12-11,1,0,0.5416,0,FN
2023-12-12,1,1,0.5959,1,TP
2023-12-13,0,1,0.5012,0,FP
2023-12-14,1,0,0.5722,0,FN
2023-12-15,1,1,0.8817,1,TP
