Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2023-08-23,0,0,0.7164,1,TN
2023-08-24,1,0,0.7653,0,FN
2023-08-25,0,1,0.7179,0,FP
2023-08-28,1,0,0.9347,0,FN
2023-08-29,1,1,0.8191,1,TP
2023-08-30,1,1,0.9076,1,TP
2023-08-31,0,0,0.5351,1,TN
2023-09-01,1,0,0.7628,0,FN
2023-09-04,1,1,0.6381,1,TP
2023-09-05,0,1,0.5405,0,FP
2023-09-06,0,0,0.6417,1,TN
2023-09-07,0,0,0.8744,1,TN
2023-09-08,0,1,0.7087,0,FP
2023-09-11,1,0,0.8029,0,FN
2023-09-12,0,0,0.6374,1,TN
2023-09-13,0,1,0.7002,0,FP
2023-09-14,1,0,0.9503,0,FN
2023-09-15,1,1,0.6797,1,TP
2023-09-18,0,0,0.901,1,TN
2023-09-19,0,0,0.7172,1,TN
2023-09-20,1,0,0.9618,0,FN
2023-09-21,0,0,0.8918,1,TN
2023-09-22,0,0,0.9766,1,TN
2023-09-25,0,0,0.7481,1,TN
2023-09-26,0,0,0.9954,1,TN
2023-09-27,1,0,0.8498,0,FN
2023-10-04,0,1,0.7064,0,FP
2023-10-05,0,0,0.7403,1,TN
2023-10-06,1,1,0.5734,1,TP
2023-10-10,0,1,0.5854,0,FP
2023-10-11,1,1,0.5887,1,TP
2023-10-12,1,1,0.8127,1,TP
2023-10-13,0,1,0.5895,0,FP
2023-10-16,0,0,0.5676,1,TN
2023-10-17,1,0,0.8005,0,FN
2023-10-18,1,0,0.6045,0,FN
2023-10-19,0,0,0.79,1,TN
2023-10-20,0,0,0.7133,1,TN
2023-10-23,0,1,0.7878,0,FP
2023-10-24,1,0,0.7428,0,FN
2023-10-25,0,0,0.5665,1,TN
2023-10-26,0,0,0.8291,1,TN
2023-10-27,1,0,0.5266,0,FN
2023-10-30,1,1,0.8574,1,TP
2023-10-31,0,0,0.7799,1,TN
2023-11-01,1,0,0.7686,0,FN
2023-11-02,1,1,0.6836,1,TP
2023-11-03,1,1,0.7122,1,TP
2023-11-06,1,0,0.5014,0,FN
2023-11-07,0,0,0.5556,1,TN
2023-11-08,0,1,0.6077,0,FP
2023-11-09,1,1,0.5743,1,TP
2023-11-10,0,0,0.5753,1,TN
2023-11-13,0,0,0.6993,1,TN
2023-11-14,1,0,0.7294,0,FN
2023-11-15,1,1,0.7226,1,TP
2023-11-16,1,0,0.6119,0,FN
2023-11-17,0,0,0.5921,1,TN
