Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2023-08-23,0,0,0.5349,1,TN
2023-08-24,1,0,0.5261,0,FN
2023-08-25,0,1,0.7732,0,FP
2023-08-28,1,0,0.8641,0,FN
2023-08-29,1,1,0.7517,1,TP
2023-08-30,1,1,0.8543,1,TP
2023-08-31,0,1,0.6189,0,FP
2023-09-01,1,0,0.5628,0,FN
2023-09-04,1,1,0.5553,1,TP
2023-09-05,0,1,0.7294,0,FP
2023-09-06,0,1,0.6003,0,FP
2023-09-07,0,0,0.7517,1,TN
2023-09-08,0,1,0.6213,0,FP
2023-09-11,1,0,0.5849,0,FN
2023-09-12,0,1,0.5562,0,FP
2023-09-13,0,1,0.5369,0,FP
2023-09-14,1,0,0.8542,0,FN
2023-09-15,1,1,0.6408,1,TP
2023-09-18,0,0,0.7303,1,TN
2023-09-19,0,0,0.6786,1,TN
2023-09-20,1,0,0.9043,0,FN
2023-09-21,0,0,0.7879,1,TN
2023-09-22,0,0,0.9344,1,TN
2023-09-25,0,0,0.5984,1,TN
2023-09-26,0,0,0.9688,1,TN
2023-09-27,1,0,0.6364,0,FN
2023-10-04,0,0,0.5847,1,TN
2023-10-05,0,0,0.6266,1,TN
2023-10-06,1,0,0.6205,0,FN
2023-10-10,0,0,0.5775,1,TN
2023-10-11,1,0,0.613,0,FN
2023-10-12,1,0,0.5513,0,FN
2023-10-13,0,0,0.5203,1,TN
2023-10-16,0,0,0.6015,1,TN
2023-10-17,1,0,0.6535,0,FN
2023-10-18,1,0,0.5884,0,FN
2023-10-19,0,0,0.6412,1,TN
2023-10-20,0,0,0.5053,1,TN
2023-10-23,0,1,0.5161,0,FP
2023-10-24,1,0,0.6599,0,FN
2023-10-25,0,0,0.5863,1,TN
2023-10-26,0,0,0.7117,1,TN
2023-10-27,1,0,0.6045,0,FN
2023-10-30,1,1,0.5689,1,TP
2023-10-31,0,0,0.5547,1,TN
2023-11-01,1,0,0.6523,0,FN
2023-11-02,1,0,0.5478,0,FN
2023-11-03,1,1,0.5801,1,TP
2023-11-06,1,1,0.515,1,TP
2023-11-07,0,1,0.5613,0,FP
2023-11-08,0,1,0.5142,0,FP
2023-11-09,1,0,0.5038,0,FN
2023-11-10,0,0,0.5012,1,TN
2023-11-13,0,0,0.5728,1,TN
2023-11-14,1,0,0.5943,0,FN
2023-11-15,1,1,0.547,1,TP
2023-11-16,1,0,0.5234,0,FN
2023-11-17,0,0,0.5522,1,TN
2023-11-20,1,0,0.5579,0,FN
2023-11-21,1,1,0.5197,1,TP
2023-11-22,1,1,0.5345,1,TP
2023-11-23,1,0,0.5683,0,FN
2023-11-24,0,1,0.5049,0,FP
2023-11-27,0,0,0.5621,1,TN
2023-11-28,1,1,0.5447,1,TP
2023-11-29,0,1,0.5332,0,FP
2023-11-30,1,0,0.5317,0,FN
2023-12-01,0,0,0.5781,1,TN
2023-12-04,1,1,0.5211,1,TP
2023-12-05,0,0,0.5309,1,TN
2023-12-06,1,0,0.5254,0,FN
2023-12-07,0,1,0.5406,0,FP
2023-12-08,1,1,0.5155,1,TP
2023-12-11,1,0,0.5834,0,FN
2023-12-12,1,1,0.5118,1,TP
2023-12-13,0,1,0.6761,0,FP
2023-12-14,1,0,0.774,0,FN
2023-12-15,1,1,0.5644,1,TP
2023-12-18,1,1,0.5884,1,TP
2023-12-19,1,0,0.7963,0,FN
2023-12-20,1,1,0.8584,1,TP
2023-12-21,0,1,0.5719,0,FP
2023-12-22,0,0,0.92,1,TN
2023-12-26,1,0,0.9331,0,FN
2023-12-27,1,1,0.9831,1,TP
2023-12-28,1,1,0.9415,1,TP
2024-01-02,1,0,0.7884,0,FN
2024-01-03,0,0,0.8818,1,TN
2024-01-04,0,1,0.5069,0,FP
2024-01-05,0,0,0.7518,1,TN
2024-01-08,0,0,0.521,1,TN
2024-01-09,0,1,0.9026,0,FP
2024-01-10,0,0,0.6474,1,TN
2024-01-11,0,0,0.8435,1,TN
2024-01-12,0,1,0.6972,0,FP
2024-01-15,1,0,0.8729,0,FN
2024-01-16,0,0,0.8992,1,TN
2024-01-17,0,0,0.952,1,TN
2024-01-18,1,0,0.9896,0,FN
2024-01-19,1,0,0.8873,0,FN
2024-01-22,0,1,0.8031,0,FP
2024-01-23,1,0,0.6297,0,FN
2024-01-24,0,1,0.8888,0,FP
2024-01-25,1,0,0.5721,0,FN
2024-01-26,1,1,0.72,1,TP
2024-01-29,1,1,0.7255,1,TP
2024-01-30,0,1,0.7853,0,FP
2024-01-31,0,1,0.9057,0,FP
2024-02-01,1,1,0.6766,1,TP
2024-02-02,1,1,0.708,1,TP
2024-02-05,0,1,0.6662,0,FP
2024-02-06,0,0,0.7906,1,TN
2024-02-07,1,0,0.7582,0,FN
2024-02-08,1,1,0.849,1,TP
2024-02-13,1,1,0.7508,1,TP
2024-02-14,0,0,0.5657,1,TN
2024-02-15,0,1,0.6467,0,FP
2024-02-16,1,1,0.8374,1,TP
2024-02-19,1,0,0.544,0,FN
2024-02-20,0,1,0.9131,0,FP
2024-02-21,0,1,0.533,0,FP
2024-02-22,1,1,0.8064,1,TP
2024-02-23,1,1,0.7131,1,TP
2024-02-26,0,1,0.593,0,FP
2024-02-27,0,0,0.6024,1,TN
2024-02-28,1,0,0.5936,0,FN
2024-02-29,0,1,0.5856,0,FP
2024-03-04,1,0,0.6867,0,FN
2024-03-05,0,1,0.7501,0,FP
2024-03-06,0,1,0.677,0,FP
2024-03-07,1,0,0.5135,0,FN
2024-03-08,1,1,0.5165,1,TP
2024-03-11,0,1,0.6577,0,FP
2024-03-12,1,1,0.5484,1,TP
2024-03-13,1,0,0.5026,0,FN
2024-03-14,1,1,0.5477,1,TP
2024-03-15,0,0,0.5911,1,TN
2024-03-18,1,0,0.5807,0,FN
2024-03-19,0,1,0.5101,0,FP
2024-03-20,1,1,0.611,1,TP
2024-03-21,1,1,0.6609,1,TP
2024-03-22,0,0,0.6376,1,TN
2024-03-25,0,0,0.5185,1,TN
2024-03-26,1,1,0.6269,1,TP
2024-03-27,0,0,0.652,1,TN
2024-03-28,0,1,0.5992,0,FP
2024-03-29,1,1,0.5839,1,TP
2024-04-01,1,0,0.671,0,FN
2024-04-02,1,0,0.5552,0,FN
2024-04-03,0,0,0.7235,1,TN
2024-04-04,1,1,0.5543,1,TP
2024-04-05,0,1,0.637,0,FP
2024-04-08,1,1,0.6127,1,TP
2024-04-09,0,0,0.5545,1,TN
2024-04-11,1,1,0.6297,1,TP
2024-04-12,0,1,0.5396,0,FP
2024-04-15,0,1,0.6893,0,FP
2024-04-16,0,0,0.5351,1,TN
2024-04-17,0,1,0.7931,0,FP
2024-04-18,1,1,0.799,1,TP
2024-04-19,0,0,0.7548,1,TN
2024-04-22,1,0,0.6244,0,FN
2024-04-23,0,0,0.5258,1,TN
2024-04-24,1,1,0.8798,1,TP
2024-04-25,0,1,0.5079,0,FP
2024-04-26,1,0,0.5436,0,FN
2024-04-29,1,0,0.655,0,FN
2024-04-30,1,1,0.7256,1,TP
2024-05-02,0,0,0.6001,1,TN
2024-05-03,0,1,0.8728,0,FP
2024-05-07,1,1,0.7153,1,TP
2024-05-08,1,0,0.6205,0,FN
2024-05-09,0,1,0.7479,0,FP
2024-05-10,1,1,0.6514,1,TP
2024-05-13,0,1,0.6416,0,FP
2024-05-14,1,1,0.7941,1,TP
2024-05-16,1,0,0.5692,0,FN
2024-05-17,0,1,0.7905,0,FP
2024-05-20,1,1,0.8646,1,TP
2024-05-21,0,0,0.8449,1,TN
2024-05-22,0,1,0.9408,0,FP
2024-05-23,0,0,0.5654,1,TN
2024-05-24,0,0,0.8929,1,TN
2024-05-27,1,1,0.8342,1,TP
2024-05-28,0,1,0.7047,0,FP
2024-05-29,0,1,0.6427,0,FP
2024-05-30,0,0,0.605,1,TN
2024-05-31,1,1,0.9063,1,TP
2024-06-03,1,1,0.9697,1,TP
2024-06-04,0,0,0.7023,1,TN
2024-06-05,1,0,0.5872,0,FN
2024-06-07,1,0,0.7722,0,FN
2024-06-10,0,0,0.881,1,TN
2024-06-11,1,0,0.834,0,FN
2024-06-12,1,1,0.9696,1,TP
2024-06-13,1,0,0.5288,0,FN
2024-06-14,1,1,0.8624,1,TP
2024-06-17,0,0,0.6472,1,TN
2024-06-18,1,1,0.5336,1,TP
2024-06-19,1,1,0.5292,1,TP
2024-06-20,1,0,0.5395,0,FN
2024-06-21,0,0,0.6197,1,TN
2024-06-24,0,1,0.5674,0,FP
2024-06-25,1,1,0.6363,1,TP
2024-06-26,1,0,0.6789,0,FN
2024-06-27,0,0,0.7899,1,TN
2024-06-28,1,1,0.5162,1,TP
2024-07-01,1,0,0.5876,0,FN
2024-07-02,0,1,0.5246,0,FP
2024-07-03,1,1,0.7309,1,TP
2024-07-04,1,1,0.703,1,TP
2024-07-05,1,1,0.5107,1,TP
2024-07-08,0,1,0.6146,0,FP
2024-07-09,1,1,0.6465,1,TP
2024-07-10,1,0,0.6011,0,FN
2024-07-11,1,1,0.6253,1,TP
2024-07-12,0,1,0.746,0,FP
2024-07-15,1,1,0.7066,1,TP
2024-07-16,1,0,0.5485,0,FN
2024-07-17,0,1,0.5329,0,FP
2024-07-18,0,1,0.6997,0,FP
2024-07-19,0,0,0.5414,1,TN
2024-07-22,0,0,0.7232,1,TN
