Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2024-04-05,0,1,0.5346,0,FP
2024-04-08,1,1,0.72,1,TP
2024-04-09,0,1,0.5652,0,FP
2024-04-11,1,0,0.5157,0,FN
2024-04-12,0,1,0.6943,0,FP
2024-04-15,0,1,0.6948,0,FP
2024-04-16,0,1,0.548,0,FP
2024-04-17,0,1,0.6428,0,FP
2024-04-18,1,1,0.8429,1,TP
2024-04-19,0,0,0.6803,1,TN
2024-04-22,1,0,0.5374,0,FN
2024-04-23,0,1,0.564,0,FP
2024-04-24,1,1,0.7636,1,TP
2024-04-25,0,0,0.5493,1,TN
2024-04-26,1,0,0.5813,0,FN
2024-04-29,1,0,0.6499,0,FN
2024-04-30,1,0,0.513,0,FN
2024-05-02,0,0,0.5628,1,TN
2024-05-03,0,1,0.8879,0,FP
2024-05-07,1,1,0.624,1,TP
2024-05-08,1,0,0.6471,0,FN
2024-05-09,0,1,0.6565,0,FP
2024-05-10,1,1,0.5885,1,TP
2024-05-13,0,1,0.5144,0,FP
2024-05-14,1,1,0.8115,1,TP
2024-05-16,1,0,0.5304,0,FN
2024-05-17,0,1,0.9249,0,FP
2024-05-20,1,1,0.7659,1,TP
2024-05-21,0,0,0.8247,1,TN
2024-05-22,0,1,0.9118,0,FP
2024-05-23,0,0,0.5113,1,TN
2024-05-24,0,0,0.9017,1,TN
2024-05-27,1,1,0.868,1,TP
2024-05-28,0,1,0.7923,0,FP
2024-05-29,0,1,0.5877,0,FP
2024-05-30,0,0,0.6519,1,TN
2024-05-31,1,1,0.9634,1,TP
2024-06-03,1,1,0.9694,1,TP
2024-06-04,0,1,0.601,0,FP
2024-06-05,1,0,0.5344,0,FN
2024-06-07,1,0,0.9132,0,FN
2024-06-10,0,0,0.9373,1,TN
2024-06-11,1,0,0.8639,0,FN
2024-06-12,1,1,0.9562,1,TP
2024-06-13,1,1,0.5219,1,TP
2024-06-14,1,1,0.8054,1,TP
2024-06-17,0,0,0.7218,1,TN
2024-06-18,1,1,0.5286,1,TP
2024-06-19,1,0,0.6451,0,FN
2024-06-20,1,0,0.5713,0,FN
2024-06-21,0,0,0.6332,1,TN
2024-06-24,0,1,0.5638,0,FP
2024-06-25,1,1,0.6369,1,TP
2024-06-26,1,0,0.7012,0,FN
2024-06-27,0,0,0.8052,1,TN
2024-06-28,1,1,0.5049,1,TP
2024-07-01,1,0,0.6451,0,FN
2024-07-02,0,0,0.5054,1,TN
2024-07-03,1,1,0.7208,1,TP
2024-07-04,1,1,0.6663,1,TP
2024-07-05,1,0,0.5335,0,FN
2024-07-08,0,1,0.6709,0,FP
2024-07-09,1,1,0.6275,1,TP
2024-07-10,1,0,0.6123,0,FN
2024-07-11,1,1,0.6116,1,TP
2024-07-12,0,1,0.7324,0,FP
2024-07-15,1,1,0.7164,1,TP
2024-07-16,1,0,0.5922,0,FN
2024-07-17,0,1,0.515,0,FP
