Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2025-02-05,1,0.011240805,42.64657295,0.071796113,0.01951873,-2.658205816
2025-02-06,1,0.011052126,48.89612158,0.008175252,0.017149806,0.028079301
2025-02-07,0,0.010891852,57.96777768,-0.009184192,-0.037875436,2.124413649
2025-02-10,0,-0.005863249,54.04460446,-0.007152281,-0.065133209,0.367469636
2025-02-11,1,-0.000257735,54.03389847,-0.006343637,5.02E-05,0.11794097
2025-02-12,1,0.007027264,51.99118915,-0.018651262,-0.021722549,1.39129122
2025-02-13,1,0.003671731,54.20045809,0.012843661,0.002896945,1.69978399
2025-02-14,1,0.013555552,59.65253142,0.030227301,0.039454942,3.95152635
2025-02-17,1,0.003045921,60.96988627,-0.046516185,-0.038627582,3.52481916
2025-02-18,1,0.00744788,59.80316757,-0.027121872,0.007529184,4.06689649
2025-02-19,1,0.006259107,68.07260003,-0.017893039,0.00224323,4.20755477
2025-02-20,0,0.016877402,70.3271047,0.05647568,0.029181884,6.52893907
2025-02-21,1,-0.006557041,70.7476817,-0.031599998,0.016835757,3.31385962
2025-02-24,0,0.000195914,87.64026108,-0.142355364,-0.00247681,2.19145838
2025-02-25,0,-0.003513333,82.96920885,-0.067971824,0.006275839,0.50294454
2025-02-26,1,-0.005679026,75.69645608,-0.012912258,-0.007245532,-1.2779982
2025-02-27,0,0.004097623,73.84370763,0.001120591,-0.054006551,-0.60223307
2025-02-28,0,-0.00734971,72.35234695,0.03148604,0.01294317,-2.47026578
2025-03-04,0,-0.034524508,51.84674214,0.149341767,0.247407069,-9.46019358
2025-03-05,1,-0.001525222,48.29865977,0.016109182,-0.129346178,-8.03943344
2025-03-06,1,0.011484174,51.53346879,0.02531058,0.001021618,-4.19661669
2025-03-07,0,0.007023407,48.83488976,-0.021203879,-0.01324448,-2.02988452
2025-03-10,1,-0.004934181,45.48963503,0.036264707,-0.014450877,-2.7589672
2025-03-11,0,0.002691894,43.17290196,0.016720942,-0.009025049,-1.736022039
2025-03-12,1,-0.012838806,35.59130219,0.081672934,0.039788964,-4.081713735
2025-03-13,0,0.014560864,33.99430543,-0.022740597,0.031745014,-0.288166513
2025-03-14,0,-0.000458458,35.93069414,0.02513856,-0.001659713,-0.37598973
2025-03-17,1,-0.002832603,34.92274633,-0.000190289,-0.035703823,-0.927090837
2025-03-18,1,0.017125937,44.72188146,0.031126962,0.057204911,2.768706584
2025-03-19,1,0.000631873,47.14399919,0.00643004,-0.010069629,2.228074717
2025-03-20,1,0.006212633,48.04992009,0.004731138,-0.000112165,2.946167753
2025-03-21,1,0.003220827,52.48488298,-0.015649916,-0.058356307,2.85297559
2025-03-24,0,0.002283911,74.42130868,-0.122898578,-0.006657643,2.55199205
2025-03-25,0,-0.004193142,72.12296195,-0.034131399,0.003264642,0.92382331
2025-03-26,1,-0.006196811,63.09846161,0.020028217,0.005131759,-0.77716576
2025-03-27,0,0.010696383,64.71693332,0.016465597,0.018640674,1.44008113
2025-03-28,0,-0.014012573,58.58329063,0.012163862,0.034994826,-2.01796799
2025-03-31,0,-0.019039756,47.90831842,0.056394549,0.053197587,-5.69183795
2025-04-01,1,-0.030507759,41.71165374,0.027010048,-0.046502556,-10.71424605
2025-04-02,0,0.016100176,42.22876858,0.013948037,0.050981226,-5.183406632
2025-04-03,0,-0.006178262,40.536686,-0.012677307,-0.020410847,-5.242304716
2025-04-04,0,-0.007675521,39.23508561,0.092164045,-0.00577197,-5.51831083
2025-04-07,0,-0.008594364,29.06465677,0.041249443,0.006561978,-5.84077488
2025-04-08,1,-0.057266731,20.5565883,0.163054315,0.355953857,-15.27562637
2025-04-09,0,0.002586648,18.83236991,0.031380633,-0.001551323,-11.0661724
2025-04-10,1,-0.017515851,15.95408026,0.041152254,-0.020485122,-11.35624963
