Variable,Correlation,AbsCorrelation,Direction
Net_Purchase_Financial_Investment,0.3697755149197743,0.3697755149197743,Positive
Net_Purchase_Foreigner,0.31772837318082875,0.31772837318082875,Positive
Net_Purchase_Investment_Trust,0.2200392473372728,0.2200392473372728,Positive
Net_Purchase_Pension_Fund,0.09172046908447186,0.09172046908447186,Positive
Transaction_Value,0.09078840584335574,0.09078840584335574,Positive
Volume_ROC,-0.05008969844423511,0.05008969844423511,Negative
Volume,-0.0278342772575684,0.0278342772575684,Negative
